col,rule,is_n,is_pnl,is_fw,is_prof,is_sh,is_dd,is_calmar,is_yld,oot_n,oot_pnl,oot_fw,oot_prof,oot_sh,oot_dd,oot_calmar,oot_yld,d_is_n,d_is_pnl,d_is_fw,d_is_prof,d_is_sh,d_is_dd,d_is_calmar,d_is_yld,d_oot_n,d_oot_pnl,d_oot_fw,d_oot_prof,d_oot_sh,d_oot_dd,d_oot_calmar,d_oot_yld
sig_skew25_bull_signed,veto0.15,4480,30296.129999999972,0.4395089285714286,0.5305803571428571,1.4322024184574487,-14.827617495726752,1.959176378365597,9.521037250584126,586,3238.9349999999927,0.4197952218430034,0.5170648464163823,2.1962368439363193,-4.88978782401153,10.26236596802893,7.327719902183479,-83,-2346.9599999999955,-0.001429050828089251,-0.001306559359444015,-0.086558356999622,-1.948553786033255,-0.4007548903479783,-0.6275616043245371,-7,-1352.3999999999992,-0.0051626196409763625,-0.009073433516164076,-0.7777789329232121,-0.8999313555727646,-8.013470643984448,-3.1118159259357556
sig_skew25_bull_signed,veto0.16,4470,29556.56999999997,0.43870246085011183,0.5302013422818792,1.4091095126543822,-15.46569989285119,1.8501085349903033,9.302303257609685,586,3071.2449999999926,0.4180887372013652,0.515358361774744,2.120758233766076,-4.956084711270018,9.570361392813274,6.961303588808568,-93,-3086.519999999997,-0.0022355185494060126,-0.001685574220421926,-0.10965126280268844,-2.586636183157692,-0.5098227337232721,-0.8462955972989779,-7,-1520.0899999999992,-0.006869104282614558,-0.010779918157802326,-0.8532575430934553,-0.9662282428312521,-8.705475219200105,-3.4782322393106666
sig_skew25_bull_signed,veto0.17,4462,29453.659999999974,0.43859255939040787,0.5302554908112954,1.4045780578095248,-14.835542828265844,1.9245625143080494,9.286657947856952,586,3170.024999999994,0.4197952218430034,0.5170648464163823,2.2407877425919343,-4.124079120778176,11.893348399861253,7.175080079599742,-101,-3189.429999999993,-0.0023454200091099775,-0.0016314256910057168,-0.11418271764754584,-1.9564791185723465,-0.435368754405526,-0.8619409070517108,-7,-1421.3099999999977,-0.0051626196409763625,-0.009073433516164076,-0.7332280342675972,-0.13422265233941033,-6.382488212152126,-3.2644557485194925
sig_skew25_bull_signed,veto0.18,4451,28704.634999999973,0.4374297910581892,0.5297685913277915,1.3715749077936257,-15.609241995441522,1.8003325940124775,9.06179277340538,585,3080.4749999999935,0.4188034188034188,0.5162393162393163,2.1498232286417,-4.206768876585989,11.310922614419962,6.97383562260975,-112,-3938.4549999999945,-0.003508188341328655,-0.0021183251745096054,-0.147185867663445,-2.730178285748025,-0.5595986747010979,-1.0868060815032834,-8,-1510.8599999999983,-0.006154422680560934,-0.009898963693230067,-0.8241925482178316,-0.21691240814722335,-6.964913997593417,-3.465700205509485
sig_skew25_bull_signed,veto0.19,4443,28802.17999999998,0.4384424938104884,0.530497411658789,1.370930847838754,-16.558362134538605,1.7007023004645123,9.113106512413273,584,3247.854999999993,0.4195205479452055,0.5154109589041096,2.3052645713794337,-4.302369652838192,11.697617786534018,7.399351343174348,-120,-3840.909999999989,-0.002495485589029456,-0.0013895048435120794,-0.1478299276183166,-3.6792984248451077,-0.6592289682490631,-1.03549234249539,-9,-1343.4799999999987,-0.005437293538774257,-0.010727321028436765,-0.6687512054800977,-0.31251318439942644,-6.578218825479361,-3.040184484944887
sig_skew25_bull_signed,veto0.20,4433,28701.794999999976,0.4392059553349876,0.5303406271148207,1.372690914351126,-17.50924285022882,1.6048727677022807,9.097295673095964,584,3380.4349999999918,0.4229452054794521,0.5154109589041096,2.3894341705923567,-4.220448280478058,12.442491620674573,7.707432063625082,-130,-3941.294999999991,-0.0017320240645302687,-0.0015462893874804706,-0.14606986110594478,-4.630179140535322,-0.7550585010112947,-1.051303181812699,-9,-1210.9,-0.002012636004527668,-0.010727321028436765,-0.5845816062671747,-0.23059181203929224,-5.833344991338805,-2.732103764494153
sig_skew25_bull_signed,veto0.21,4428,28940.38999999997,0.4401535682023487,0.5311653116531165,1.380243213867974,-18.094403418685566,1.5609389056437322,9.182356735907167,584,3377.8149999999905,0.4229452054794521,0.5136986301369864,2.4076054235491418,-4.220448280478058,12.432236291428229,7.701138864291093,-135,-3702.699999999997,-0.0007844111971691548,-0.0007216048491845983,-0.13851756158909656,-5.215339708992069,-0.7989923630698432,-0.966242119001496,-9,-1213.5200000000013,-0.002012636004527668,-0.012439649795560004,-0.5664103533103897,-0.23059181203929224,-5.84360032058515,-2.7383969638281416
sig_skew25_bull_signed,veto0.22,4418,29385.28999999998,0.4404708012675419,0.53168854685378,1.39485528544671,-18.01258050941767,1.5828457108664749,9.342009813511984,584,3585.844999999991,0.4246575342465753,0.5154109589041096,2.4478595092585915,-4.266058801148138,13.107663556471154,8.195615818816476,-145,-3257.7999999999884,-0.0004671781319759427,-0.00019836964852115724,-0.12390549001036066,-5.133516799724173,-0.7770855578471005,-0.8065890413966788,-9,-1005.4900000000007,-0.0003003072374044291,-0.010727321028436765,-0.5261562676009399,-0.27620233270937256,-5.1681730555422245,-2.2439200093027587
sig_skew25_bull_signed,veto0.23,4411,28820.609999999975,0.4400362729539787,0.5313987757878033,1.3734041394246481,-18.540253828788757,1.5195035558926058,9.173933135857082,583,3311.834999999991,0.4219554030874786,0.5128644939965694,2.2671000541179285,-4.661330311085213,11.022794376183171,7.573627005899103,-152,-3822.4799999999923,-0.0009017064455391632,-0.00048814071449787555,-0.14535663603242255,-5.661190119095259,-0.8404277128209696,-0.9746657190515808,-10,-1279.500000000001,-0.0030024383965011614,-0.013273785935976945,-0.706915722741603,-0.6714738426464475,-7.253042235830208,-2.865908822220132
sig_skew25_bull_signed,veto0.24,4406,29148.309999999976,0.4407625964593736,0.5320018157058557,1.3821670631307728,-17.112938670280556,1.6577684288157746,9.286765337233463,583,3314.0299999999925,0.4202401372212693,0.5128644939965694,2.2440260670335266,-4.660517273712644,11.03248050013068,7.564358089909577,-157,-3494.7799999999916,-0.00017538294014424194,0.00011489920355456373,-0.1365937123262979,-4.233874960587059,-0.7021628398978008,-0.8618335176751994,-10,-1277.3049999999994,-0.004717704262710454,-0.013273785935976945,-0.7299897098260049,-0.6706608052738785,-7.243356111882699,-2.8751777382096577
