apply_side,score_col,rule,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,is_bp_n,oot_bp_n,is_bc_n,oot_bc_n,all_pos,score
all,r_side_parity_fwd_slope_chg_wf,t0.10,4563,593,0,0,33396.979999999974,4591.334999999992,753.8900000000067,0.0,0.44115713346482577,0.42495784148397975,0.00021915406530792492,0.0,0.5329826868288406,0.5261382799325464,0.0010957703265395136,0.0,10.381122031581535,10.439535828119235,0.23252317667287237,0.0,1.5689568486552765,3.1905667228589136,0.03676574886749351,0.0,-13.124560126659512,-6.258227724742261,0.1377106082469446,0.0,3.2730768129784313,19.35140625265953,0.07988213868564475,0.0,42.95769343111051,121.1055071231446,0.6086811513781356,0.0,3413,467,1150,126,False,1.1805808781901912
bear_call,avg_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.03,4535,591,-28,-2,33779.50999999997,4500.999999999993,1136.4200000000055,-90.33499999999913,0.44189636163175305,0.42470389170896783,0.0009583822322352109,-0.00025394977501191907,0.5329658213891951,0.5262267343485617,0.0010789048868939943,8.845441601534887e-05,10.498563108763483,10.27240707305777,0.3499642538548198,-0.16712875506146396,1.5757970054727715,2.9467993105027723,0.043605905684988455,-0.2437674123561413,-12.911137411232032,-6.262825581839504,0.35113332367442496,-0.004597857097243363,3.3547245110611077,18.879765296198368,0.1615298367683211,-0.47164095646116166,43.313309139138156,118.24067707615681,0.9642968594057777,-2.864830046987791,3425,470,1110,121,False,1.1805408578731609
bear_call,min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.04,4534,593,-29,0,32966.384999999966,4729.104999999992,323.29499999999825,137.77000000000044,0.4411116012351125,0.42495784148397975,0.0001736218355946617,0.0,0.5322011468901632,0.5278246205733558,0.0003142303878620467,0.001686340640809414,10.247123885429243,10.770930021484425,0.09852503052058026,0.33139419336519005,1.5368682846504182,3.1734400483695886,0.004677184862635242,-0.017126674489325033,-14.209876240424467,-6.944714609307212,-0.9476055055180108,-0.6864868845649514,3.009051700603986,18.07307689560811,-0.18414297368880073,-1.278329357051419,42.75825226662142,125.51236115206228,0.40923998688904106,4.406854028917678,3428,470,1106,123,False,1.177962587708147
bull_put,r_side_parity_balance_chg_wf,v0.09,4494,589,-69,-4,32911.40499999997,4534.514999999994,268.3150000000023,-56.81999999999789,0.443035157988429,0.4295415959252971,0.002097178588911175,0.004583754441317367,0.5322652425456164,0.5246179966044142,0.0003783260433152247,-0.0015202833281321437,10.37759200512405,10.29921803880096,0.2289931502153877,-0.14031778931827432,1.5461978585051055,2.9454891226162205,0.014006758717322487,-0.2450776002426931,-12.879063709693494,-6.621065866999998,0.3832070252129629,-0.36283814225773714,3.3241717121466876,18.018438522714327,0.13097703785390102,-1.332967729945203,42.81221926269809,119.3012682793817,0.4632069829657155,-1.8042388437629029,3315,458,1179,131,False,1.1741708623312006
bull_put,r_veto_gex_skewterm_wf,v0.04,4537,593,-26,0,32742.994999999963,4654.354999999992,99.9049999999952,63.02000000000044,0.4421423848357946,0.4266441821247892,0.0012044054362767564,0.0016863406408094694,0.5322900595106899,0.5295109612141653,0.00040314300838872885,0.003372681281618939,10.066208008476227,10.418554895037802,-0.08239084643243544,-0.02098093308143234,1.5359985790847281,3.1929536428520975,0.0038074792969451376,0.002386919993183856,-15.514590268279015,-5.711207242234373,-2.2523195333725585,0.5470204825078877,2.737994749478764,21.556856884391564,-0.4551999248140226,2.2054506317320346,42.47886669486227,123.115677157947,0.12985441512989127,2.0101700348023996,3364,464,1173,129,False,1.1720117995401698
all,r_veto_top4_bad_wf,v0.01,4531,593,-32,0,33296.789999999964,4484.474999999991,653.6999999999971,-106.86000000000058,0.4422864709777091,0.4266441821247892,0.0013484915781912798,0.0016863406408094694,0.5338777311851688,0.5278246205733558,0.0019908146828676587,0.001686340640809414,10.333048252322223,10.088235717570097,0.1844493974135606,-0.351300110549138,1.5602233931168605,3.109538527360367,0.02803229332907753,-0.08102819549854656,-13.419072037906709,-6.341159490448145,-0.1568013030002522,-0.08293176570588479,3.2211491540377777,18.56422795541234,0.0279544797449911,-0.7871782972471912,43.22483254287519,117.71873028230573,0.8758202631428134,-3.386776840838877,3380,464,1151,129,False,1.1568541699876964
bull_put,r_side_parity_fwd_slope_chg_wf,t3.00,4563,593,0,0,33402.52999999996,4591.334999999992,759.439999999995,0.0,0.4418145956607495,0.42495784148397975,0.0008766162612316442,0.0,0.5312294543063774,0.5261382799325464,-0.0006574621959237748,0.0,10.402484298810581,10.439535828119235,0.25388544390191825,0.0,1.5566732140078063,3.1905667228589136,0.024482114220023332,0.0,-12.879063709693494,-6.258227724742261,0.3832070252129629,0.0,3.3358127291787554,19.35140625265953,0.1426180548859688,0.0,42.96214466269972,121.1055071231446,0.6131323829673434,0.0,3385,467,1178,126,False,1.1545154935201865
all,r_side_parity_fwd_slope_chg_wf,t0.05,4563,593,0,0,33346.68999999997,4591.334999999992,703.6000000000058,0.0,0.4413762875301337,0.42495784148397975,0.00043830813061584983,0.0,0.5329826868288406,0.5261382799325464,0.0010957703265395136,0.0,10.361040584138562,10.439535828119235,0.21244172922989968,0.0,1.5649462896812865,3.1905667228589136,0.032755189893503456,0.0,-13.199864457131516,-6.258227724742261,0.06240627777494012,0.0,3.2513470236113258,19.35140625265953,0.05815234931853919,0.0,42.91734001476748,121.1055071231446,0.5683277350351048,0.0,3411,467,1152,126,False,1.1489431953664573
bear_call,avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.25,4401,587,-162,-6,31673.034999999974,4883.9849999999915,-970.054999999993,292.64999999999964,0.44239945466939334,0.4293015332197615,0.0014614752698755007,0.004343691735781752,0.5314701204271757,0.5281090289608177,-0.00041679607512545847,0.0019707490282713236,9.934003388277706,11.206378109957281,-0.21459546663095708,0.7668422818380467,1.4530132483052007,3.038941208264159,-0.07917785148258227,-0.15162551459475448,-19.380935154389654,-7.1441808604713835,-6.118664419483197,-0.8859531357291228,2.1613541059531283,18.269544977470265,-1.0318405683396583,-1.0818612751892651,41.889063773151406,130.52093355756415,-0.45994850658097164,9.415426434419544,3526,475,875,112,False,1.14743205339935
bear_call,r_side_parity_fwd_slope_chg_wf,v0.25,4470,593,-93,0,32937.25999999997,4591.334999999992,294.17000000000553,0.0,0.4431767337807606,0.42495784148397975,0.002238754381242769,0.0,0.5340044742729306,0.5261382799325464,0.002117557770629497,0.0,10.368331788027469,10.439535828119235,0.21973293311880582,0.0,1.5211724538964586,3.1905667228589136,-0.011018645891324397,0.0,-15.266485181384981,-6.258227724742261,-2.0042144464785245,0.0,2.7928115054535487,19.35140625265953,-0.40038316883923786,0.0,42.63641546240808,121.1055071231446,0.2874031826757033,0.0,3461,467,1009,126,False,1.1423717820970287
bear_call,min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.01,4554,593,-9,0,33091.97499999996,4619.694999999992,448.88499999999476,28.360000000000582,0.44158981115502854,0.42495784148397975,0.0006518317555107012,0.0,0.5331576635924462,0.5278246205733558,0.0012707470901450746,0.001686340640809414,10.256226403796468,10.495585655994676,0.10762754888780535,0.05604982787544088,1.5474292198621633,3.211829872618205,0.015238120074380301,0.021263149759291444,-13.511447194585802,-6.258227724742261,-0.24917645967934554,0.0,3.1612015124204094,19.495764875105177,-0.03199316187237722,0.14435862244564746,42.712407306513136,122.00893625643955,0.36339502678075775,0.9034291332949493,3420,468,1134,125,False,1.1374770438231667
all,min_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,v0.10,4433,582,-130,-11,30531.604999999978,5084.404999999992,-2111.4849999999897,493.0699999999997,0.4401082788179562,0.4329896907216495,-0.000829700581561621,0.008031849237669753,0.5312429505977893,0.5360824742268041,-0.0006439659045118784,0.009944194294257747,9.311755899280454,11.508347074421412,-0.8368429556282084,1.068811246302177,1.3908097326948146,3.079951722396556,-0.14138136709296845,-0.11061500046235784,-19.095741331822293,-7.366458786813068,-5.833470596915836,-1.1082310620708071,2.1432195719106186,18.609727295378423,-1.049975102382168,-0.7416789572811062,40.92636656250408,137.08778915523538,-1.4226457172282991,15.98228203209078,3415,464,1018,118,False,1.1354967903317013
all,r_veto_gex_skewterm_wf,v0.09,4445,583,-118,-10,32892.08999999997,4723.76499999999,249.0,132.42999999999847,0.4431946006749156,0.42538593481989706,0.0022566212753977744,0.00042809333591731225,0.534533183352081,0.5265866209262435,0.002646266849779866,0.0004483409936971716,9.954195452507907,10.634806138146319,-0.1944034024007557,0.19527031002708384,1.4995144823488806,3.076355987072449,-0.03267661743890238,-0.11421073578646457,-17.496443048176047,-6.910538690444723,-4.234172313269591,-0.6523109657024619,2.4431912317767495,18.137616650258117,-0.7500034425160371,-1.2137896024014125,42.747156242584985,125.34070161406312,0.39814396285260756,4.235194490918516,3369,459,1076,124,False,1.1160536087658066
bear_call,avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.07,4506,593,-57,0,33251.13499999997,4573.994999999992,608.0450000000055,-17.340000000000146,0.4420772303595206,0.42495784148397975,0.00113925096000278,0.0,0.5324012427873945,0.5278246205733558,0.0005143262850934027,0.001686340640809414,10.326683176373098,10.380980588407494,0.17808432146443565,-0.05855523971174037,1.5393735670807536,3.1731489341480787,0.007182467292970562,-0.01741778871083488,-14.545411265492024,-6.258227724742261,-1.2831405305855679,0.0,2.962310186458189,19.26329373361284,-0.2308844878345977,-0.08811251904668893,43.08801995799072,120.55407891354974,0.7390076782583392,-0.5514282095948602,3449,469,1057,124,False,1.1146257945816096
bear_call,avg_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,v0.01,4546,592,-17,-1,33367.744999999966,4570.314999999993,724.6549999999988,-21.019999999998618,0.4414870215574131,0.42567567567567566,0.000549042157895252,0.0007178341916959097,0.5327760668719753,0.5253378378378378,0.0008891503696741854,-0.0008004420947085311,10.3399994942757,10.400576657434975,0.19140063936703733,-0.0389591706842598,1.5613791126609144,3.170754725325065,0.02918801287313144,-0.019811997533848658,-12.90612666633848,-6.258227724742261,0.35614406856797665,0.0,3.3304823423156606,19.244608784837318,0.13728766802287407,-0.10679746782221144,42.98362696992959,120.43714424908738,0.6346146901972105,-0.6683628740572232,3421,467,1125,125,False,1.1082030914468928
bear_call,r_side_risk_safe_oi_gap_wf,v0.50,4249,576,-314,-17,31255.60499999997,4893.594999999991,-1387.484999999997,302.2599999999993,0.44292774770534243,0.4288194444444444,0.0019897683058245907,0.0038616029604646718,0.534008001882796,0.5295138888888888,0.002121085380494825,0.0033756089563424796,10.135515263829433,11.499545995881043,-0.013083591079229961,1.0600101677618081,1.4145495038459424,2.8169043673935037,-0.11764159594184065,-0.37366235546540993,-17.66860210074691,-10.668343422945581,-4.406331365840453,-4.41011569820332,2.3701285551745284,12.263722649055858,-0.8230661191182582,-7.087683603603672,41.876858368996906,130.8336048638838,-0.4721539107354715,9.728097740739202,3608,484,641,92,False,1.0970638260808157
bear_call,avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.09,4494,592,-69,-1,33141.42499999997,4549.424999999992,498.3349999999991,-41.909999999999854,0.4425901201602136,0.42567567567567566,0.0016521407606957528,0.0007178341916959097,0.5331553182020472,0.527027027027027,0.001268401699746069,0.0008887470944806131,10.303187319031618,10.33430828843586,0.15458846412295557,-0.10522753968337462,1.5355725770734372,3.1544275489735063,0.0033814772856541886,-0.03613917388540733,-14.526248899741178,-6.270740126519847,-1.2639781648347217,-0.01251240177758639,2.9635212814825156,19.100451062560705,-0.229673392810271,-0.25095519009882494,43.04884775449496,119.77396491262806,0.6998354747625797,-1.3315422105165453,3455,470,1039,122,False,1.096796668595373
all,min_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.09,4427,587,-136,-6,31249.709999999966,4802.17499999999,-1393.380000000001,210.83999999999833,0.44251185904675855,0.43100511073253833,0.0015738796472407057,0.006047269248558584,0.5321888412017167,0.5332197614991482,0.00030192469941558997,0.007081481566601822,9.661010394014275,10.846820779871974,-0.4875884608943881,0.4072849517527395,1.4443564574343002,3.155052391840906,-0.08783464235348282,-0.035514331018007717,-17.218544442081697,-6.367938397476136,-3.9562737071752405,-0.10971067273387547,2.4066460095253555,20.079991326640656,-0.7865486647674311,0.7285850739811259,41.43894127137091,127.8681477899028,-0.91007100836147,6.762640666758202,3364,463,1063,124,False,1.0843197437091405
bear_call,min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.45,4298,569,-265,-24,32197.84499999998,4667.444999999992,-445.24499999998807,76.11000000000058,0.44136807817589574,0.4305799648506151,0.0004300987763778963,0.005622123366635368,0.5316426244765007,0.5307557117750439,-0.00024429202580045217,0.004617431842497521,10.174624034329577,11.12612490202695,0.026025179420914313,0.6865890739077152,1.449079189974374,2.756467394173462,-0.08311190981340899,-0.43409932868545154,-17.781770006064022,-11.451345692174353,-4.5194992711575654,-5.193117967432093,2.3912907987643974,10.787763463191732,-0.8019038755283892,-8.563642789467798,42.52138300124564,123.53440866241652,0.1723707215132606,2.4289015392719193,3609,486,689,83,False,1.0818590918523325
bull_put,r_side_parity_fwd_slope_chg_wf,t0.10,4563,593,0,0,33282.979999999974,4591.334999999992,639.8900000000067,0.0,0.4413762875301337,0.42495784148397975,0.00043830813061584983,0.0,0.5329826868288406,0.5261382799325464,0.0010957703265395136,0.0,10.347475866315982,10.439535828119235,0.19887701140731906,0.0,1.5668643848308599,3.1905667228589136,0.034673285043076874,0.0,-13.256949036964116,-6.258227724742261,0.00532169794234072,0.0,3.2334866182699566,19.35140625265953,0.040291943977170064,0.0,42.86616731011026,121.1055071231446,0.5171550303778787,0.0,3410,467,1153,126,False,1.0726935524263825
bear_call,min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.02,4543,592,-20,-1,33473.66999999997,4569.819999999992,830.5800000000017,-21.514999999999418,0.4422187981510015,0.4239864864864865,0.00128081875148367,-0.0009713549974932345,0.5326876513317191,0.5253378378378378,0.0008007348294180039,-0.0008004420947085311,10.39804651228673,10.402435312855873,0.24944765737806662,-0.037100515263361444,1.5654561287774402,3.176701506478983,0.03326502898965722,-0.013865216379930434,-13.325558907856006,-6.31313772636598,-0.0632881729495498,-0.054910001623719396,3.235757278789812,19.07473319349449,0.042562604497025536,-0.2766730591650379,43.11827423003749,120.4214177442155,0.7692619503051148,-0.6840893789291016,3422,470,1121,122,False,1.0695134562600688
bull_put,min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.01,4545,590,-18,-3,33758.274999999965,4426.584999999992,1115.1849999999977,-164.75,0.4437843784378438,0.42542372881355933,0.002846399038325953,0.000465887329579584,0.533993399339934,0.5254237288135594,0.002106482837632817,-0.0007145511189869946,10.485787956221078,9.97962405731955,0.33718910131241486,-0.45991177079968537,1.5827853245547474,2.911251408867622,0.0505942247669644,-0.2793153139912916,-13.0042257358168,-7.320166965328589,0.25804499908965717,-1.0619392405863284,3.325577957554755,15.832346685485685,0.13238328326196847,-3.5190595671738443,43.24656646209861,115.89542119072189,0.8975541823662354,-5.2100859324227144,3381,461,1164,129,False,1.0665578725384959
bear_call,min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.01,4551,593,-12,0,33190.664999999964,4595.499999999993,547.5749999999971,4.165000000000873,0.44144144144144143,0.42495784148397975,0.0005034620419235858,0.0,0.5321907273126786,0.5278246205733558,0.0003038108103774473,0.001686340640809414,10.31954407868091,10.437441331268316,0.17094522377224664,-0.002094496850919114,1.5532943758605662,3.191570903408398,0.021103276072783173,0.001004180549484257,-13.325558907856006,-6.258227724742261,-0.0632881729495498,0.0,3.218659126129159,19.372587700685134,0.02546445183637225,0.02118144802560451,42.89043178954244,121.23806544842863,0.541419509810062,0.13255832528402323,3415,469,1136,124,False,1.0489030320400958
all,avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.01,4538,593,-25,0,33315.32499999997,4545.984999999992,672.2350000000006,-45.349999999999454,0.4418245923314235,0.42495784148397975,0.0008866129319056726,0.0,0.5328338475099162,0.5278246205733558,0.000946931007615115,0.001686340640809414,10.380669764312634,10.31085539782771,0.23207090940397102,-0.12868043029152432,1.557179806493365,3.1127391572590666,0.024988706705582064,-0.07782756559984705,-14.028464474648217,-6.295915632884097,-0.7661937397417606,-0.037687908141836424,3.0575088549671983,19.00674423343086,-0.13568581932558832,-0.344662019228668,42.89215435282969,119.66485814948702,0.5431420730973144,-1.4406489736575878,3400,468,1138,125,False,1.048718979514058
all,r_side_same_oi_pc_wf,v0.50,3724,541,-839,-52,25065.245000000003,5030.564999999994,-7577.844999999965,439.2300000000023,0.4401181525241676,0.4510166358595194,-0.0008198268753502602,0.02605879437553965,0.5284640171858217,0.5378927911275416,-0.003422899316479433,0.011754511194995265,9.417561896146783,12.404883966947024,-0.7310369587618801,1.965348138827789,1.2879380455882876,3.81663088061212,-0.2442530541994954,0.6260641577532065,-24.45054557788968,-5.333125347252055,-11.188274842983224,0.9251023774902061,1.538802330313349,25.690844102893177,-1.6543923439794377,6.339437850233647,37.62455651268939,137.01249187744057,-4.72445576704299,15.906984754295962,2949,435,775,106,False,1.0319442468218323
bull_put,r_side_parity_balance_wf,v0.35,4181,564,-382,-29,31131.644999999997,4429.214999999993,-1511.4449999999706,-162.11999999999898,0.44534800287012677,0.4308510638297872,0.004410023470608926,0.0058932223458074695,0.5333652236307104,0.5230496453900709,0.0014783071284092397,-0.0030886345424754325,10.733531390369146,10.354676631360997,0.5849325354604833,-0.08485919675823794,1.620632765368822,3.526468039643924,0.08844166558103894,0.33590131678501045,-12.879063709693494,-5.765562846471406,0.3832070252129629,0.4926648782708547,3.2509102306294415,20.115656504827353,0.05771555633665493,0.7642502521678232,41.86867997477095,115.97808177661344,-0.4803323049614292,-5.127425346531169,2860,402,1321,162,False,1.0294460333702098
bear_call,r_side_risk_safe_oi_gap_wf,t0.05,4563,593,0,0,33279.439999999966,4591.334999999992,636.3499999999985,0.0,0.4413762875301337,0.42495784148397975,0.00043830813061584983,0.0,0.5325443786982249,0.5261382799325464,0.0006574621959237748,0.0,10.342493648877921,10.439535828119235,0.19389479396925857,0.0,1.5647339861611673,3.1905667228589136,0.03254288637338432,0.0,-13.15354286099495,-6.258227724742261,0.10872787391150673,0.0,3.2586902797333916,19.35140625265953,0.06549560544060506,0.0,42.86332226518079,121.1055071231446,0.5143099854484134,0.0,3411,467,1152,126,False,1.019470306330219
bear_call,r_side_local_dex_wf,v0.03,4546,593,-17,0,33221.29999999997,4619.694999999992,578.2099999999991,28.360000000000582,0.44082710074791026,0.42495784148397975,-0.00011087865160758215,0.0,0.5318961724593049,0.5278246205733558,9.255957003739823e-06,0.001686340640809414,10.288504133574605,10.495585655994676,0.1399052786659425,0.05604982787544088,1.5487790447073513,3.211829872618205,0.016587944919568276,0.021263149759291444,-13.75932466773725,-6.258227724742261,-0.49705393283079324,0.0,3.111822116571687,19.495764875105177,-0.08137255772109953,0.14435862244564746,42.816570810155156,122.00893625643955,0.46755853042277806,0.9034291332949493,3426,468,1120,125,False,1.0192694339162696
all,r_stack_equal_core_wf,v0.07,4418,581,-145,-12,34507.364999999976,3820.6199999999935,1864.2750000000087,-770.7149999999983,0.44499773653236757,0.43373493975903615,0.004059757132849728,0.008777098275056405,0.536441828881847,0.5249569707401033,0.004554912379545861,-0.0011813091924430807,10.7691118661612,8.588212365963004,0.6205130112525374,-1.8513234621562304,1.6241234586891358,2.652528107904972,0.09193235890135276,-0.5380386149539418,-12.974376132879827,-11.604548948821659,0.2878946020266291,-5.346321224079398,3.4183417603008244,8.383888211509696,0.2251470860080378,-10.967518041149834,44.35085174887343,97.29124113191314,2.0018394691410535,-23.814265991231466,3245,448,1173,133,False,1.0135411455781447
bear_call,r_side_local_dex_wf,v0.02,4552,593,-11,0,33155.08499999997,4619.694999999992,511.9950000000026,28.360000000000582,0.44090509666080846,0.42495784148397975,-3.28827387093833e-05,0.0,0.5325131810193322,0.5278246205733558,0.0006262645170310721,0.001686340640809414,10.268379221251575,10.495585655994676,0.119780366342912,0.05604982787544088,1.5471892087818722,3.211829872618205,0.014998108994089154,0.021263149759291444,-13.75932466773725,-6.258227724742261,-0.49705393283079324,0.0,3.107948184010318,19.495764875105177,-0.08524649028246856,0.14435862244564746,42.763268114302356,122.00893625643955,0.4142558345699783,0.9034291332949493,3425,468,1127,125,False,1.0084460276220681
all,r_side_risk_safe_oi_gap_wf,t3.00,4563,593,0,0,28990.25499999999,5210.74499999999,-3652.8349999999773,619.409999999998,0.43874643874643876,0.44350758853288363,-0.0021915406530790826,0.018549747048903886,0.5303528380451458,0.5295109612141653,-0.0015340784571553634,0.003372681281618939,9.028067482389037,11.889685427018243,-1.1205313725196255,1.4501495988990083,1.324811414229839,3.166055850124256,-0.20737968555794395,-0.024510872734657685,-21.974449360917536,-7.798445950749267,-8.71217862601108,-1.5402182260070063,1.787475103267658,18.116052099999386,-1.4057195710251287,-1.2353541526601433,39.278781140655994,141.27705314280297,-3.070231139076384,20.171546019658365,3426,477,1137,116,False,1.0071605435138544
all,r_side_local_gex_wf,v0.15,4340,582,-223,-11,32753.26999999999,4528.009999999993,110.18000000002212,-63.32499999999891,0.44285714285714284,0.42783505154639173,0.001919163457624995,0.0028772100624119834,0.5327188940092166,0.5326460481099656,0.0008319775069154378,0.006507768177419271,10.115080833353739,10.246374063334565,-0.033518021554924005,-0.1931617647846693,1.5010346486474118,2.9594167916658565,-0.031156451140371244,-0.23114993119305716,-17.091330321954935,-7.285381446970907,-3.8290595870484783,-1.027153722228646,2.5060371638893555,16.34714750662659,-0.6871575104034311,-3.0042587460329386,42.83150896712809,119.0952051556741,0.4824966873957095,-2.010301967470511,3281,459,1059,123,False,1.0032222909460509
bear_call,r_side_parity_balance_wf,v0.06,4535,589,-28,-4,32126.89999999997,4910.754999999994,-516.1899999999987,319.4200000000019,0.4410143329658214,0.4244482173174873,7.635356630353307e-05,-0.0005096241664924728,0.5314222712238148,0.5297113752122241,-0.00046464527848633086,0.0035730952796777515,10.023514945354707,11.296038368421947,-0.12508390955395576,0.8565025403027118,1.495373953733224,3.147607724576773,-0.03681714605455899,-0.04295899828214056,-13.456690896816891,-6.76198128595834,-0.19442016191043443,-0.5037535612160795,3.119311071469257,19.43106167158418,-0.07388360282352968,0.07965541892465211,41.97560489978049,131.39247538955462,-0.37340737995188533,10.286968266410014,3440,476,1095,113,False,0.9987719572984718
bear_call,avg_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,v0.35,4289,577,-274,-16,30767.90499999997,5005.209999999992,-1875.1849999999977,413.875,0.44136162275588714,0.43154246100519933,0.0004236433563692965,0.006584619521219581,0.5308929820470972,0.5303292894280762,-0.0009939344552039042,0.004191009495529863,9.782106466514374,11.70331095105694,-0.3664923883942883,1.2637751229377052,1.3802908062471193,2.9694771764017673,-0.1519002935406637,-0.2210895464571463,-18.7121930933866,-8.275585343533898,-5.449922358480142,-2.017357618791637,2.208045229541733,16.25037692218133,-0.9851494447510536,-3.101029330478198,41.31736869411604,134.48138108410532,-1.0316435856163366,13.375873960960718,3610,484,679,93,False,0.993909035334518
bear_call,avg_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,t0.75,4563,593,0,0,32803.90499999997,4739.194999999992,160.81500000000233,147.86000000000058,0.44115713346482577,0.42495784148397975,0.00021915406530792492,0.0,0.5318869165023011,0.5278246205733558,0.0,0.001686340640809414,10.161459693389666,10.786351627422544,0.012860838481003611,0.3468157993033092,1.5413782327838006,3.195865597709164,0.009187132996017588,0.005298874850250268,-14.396971103414803,-6.780159065883506,-1.134700368508346,-0.5219313411412454,2.9505880810962215,18.559579472837378,-0.24260659319656508,-0.7918267798221521,42.47953134162243,125.83690102174376,0.13051906189005535,4.731393898599151,3420,473,1143,120,False,0.9914408541221746
bull_put,avg_r_side_local_gex_wf_r_side_parity_balance_wf,t2.00,4563,593,0,0,31756.535,4387.039999999994,-886.5549999999675,-204.29499999999825,0.4396230550076704,0.43844856661045534,-0.0013149243918474385,0.013490725126475589,0.5334209949594565,0.5278246205733558,0.0015340784571553634,0.001686340640809414,10.092086032344598,9.904012996330545,-0.056512822564064535,-0.5355228317886898,1.5488375668539056,3.25824515140833,0.016646467066122606,0.0676784285494163,-15.451763498446702,-5.581622232577499,-2.1894927635402457,0.6766054921647617,2.693719278014621,20.541433985235162,-0.49947539627816573,1.1900277325756328,41.622713215088524,114.6545246210116,-0.7262990646438539,-6.450982502133002,3363,468,1200,125,False,0.9888739147998018
bear_call,r_side_parity_fwd_slope_chg_wf,t3.00,4563,593,0,0,33000.77999999997,4591.334999999992,357.6900000000023,0.0,0.4433486741179049,0.42495784148397975,0.002410694718387063,0.0,0.5327635327635327,0.5261382799325464,0.0008766162612315886,0.0,10.2036769657777,10.439535828119235,0.05507811086903658,0.0,1.5360166543703841,3.1905667228589136,0.003825554582601143,0.0,-13.598527882425348,-6.258227724742261,-0.33625714751889113,0.0,3.1355462385900004,19.35140625265953,-0.057648435702786216,0.0,42.63881295210004,121.1055071231446,0.2898006723676616,0.0,3437,467,1126,126,False,0.9835118134670722
bear_call,r_side_local_dex_wf,v0.05,4539,593,-24,0,33196.32499999997,4619.694999999992,553.2350000000006,28.360000000000582,0.44106631416611586,0.42495784148397975,0.00012833476659801502,0.0,0.5313945803040317,0.5278246205733558,-0.000492336198269383,0.001686340640809414,10.276106203675583,10.495585655994676,0.12750734876692071,0.05604982787544088,1.5481605572591706,3.211829872618205,0.01596945747138756,0.021263149759291444,-13.75932466773725,-6.258227724742261,-0.49705393283079324,0.0,3.1103614728632154,19.495764875105177,-0.08283320142957118,0.14435862244564746,42.7964733391464,122.00893625643955,0.4474610594140245,0.9034291332949493,3432,468,1107,125,False,0.9788884524974523
bear_call,avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.01,4549,593,-14,0,33066.94999999997,4619.694999999992,423.8600000000006,28.360000000000582,0.44119586722356563,0.42495784148397975,0.00025788782404778665,0.0,0.5324247087271928,0.5278246205733558,0.0005377922248916978,0.001686340640809414,10.278384019371758,10.495585655994676,0.12978516446309563,0.05604982787544088,1.5461156548222956,3.211829872618205,0.01392455503451262,0.021263149759291444,-14.00760372695421,-6.258227724742261,-0.7453329920477536,0.0,3.0477892368959894,19.495764875105177,-0.14540543739679723,0.14435862244564746,42.692223873715186,122.00893625643955,0.343211593982808,0.9034291332949493,3416,468,1133,125,False,0.9755412077644534
bull_put,r_side_parity_balance_chg_wf,v0.12,4478,588,-85,-5,32820.034999999974,4505.554999999994,176.94500000000698,-85.77999999999793,0.4419383653416704,0.4302721088435374,0.0010003859421525707,0.005314267359557645,0.5319338990620813,0.5255102040816326,4.698255978019539e-05,-0.0006280758509137341,10.39784843970343,10.261348610117226,0.249249584794768,-0.17818721800200876,1.5411548536201092,3.017781648273384,0.008963753832326171,-0.1727850745855295,-12.879063709693494,-7.27207451501013,0.3832070252129629,-1.013846790267869,3.3222236767414133,16.27935232126849,0.1290290024486267,-3.0720539313910393,42.78713039060482,118.38466313636759,0.4381181108724448,-2.7208439867770124,3292,456,1186,132,False,0.9702961308211356
