col,rule,is_n,is_pnl,is_fw,is_prof,is_loss,is_yld,is_sh,is_dd,is_calmar,is_cagr,oot_n,oot_pnl,oot_fw,oot_prof,oot_loss,oot_yld,oot_sh,oot_dd,oot_calmar,oot_cagr,d_is_n,d_is_pnl,d_is_fw,d_is_prof,d_is_loss,d_is_yld,d_is_sh,d_is_dd,d_is_calmar,d_is_cagr,d_oot_n,d_oot_pnl,d_oot_fw,d_oot_prof,d_oot_loss,d_oot_yld,d_oot_sh,d_oot_dd,d_oot_calmar,d_oot_cagr
avg_veto_gex_skewterm_veto_gex_cp_iv,tilt1.000,4563,37064.894999999975,0.4435678281832128,0.5360508437431515,0.3900942362480824,10.981674728361655,1.5716396977883071,-12.951294128879795,2.530191162801498,32.76924995173458,593,3656.899999999992,0.4131534569983137,0.5109612141652614,0.38954468802698144,8.117857555119455,2.511854914374208,-4.817712541139022,11.85238576896547,57.101387561562625,0,4421.805000000008,0.0026298487836949325,0.004163927240850351,-0.0024106947183870076,0.8330758734529926,0.05287892233123648,-0.07223041918629747,0.17025989408792253,2.3755447914746384,0,-934.435,-0.011804384485666064,-0.015177065767284947,0.013490725126475533,-2.3216782729997796,-0.4621608624853235,-0.8278560727002562,-6.423450843047908,-15.81657736100896
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.030,4407,33394.36499999997,0.4499659632402995,0.5361924211481733,0.3907420013614704,10.233222627340304,1.487289526668898,-16.909341169739122,1.8221340527234906,30.811086354500915,588,3837.0499999999893,0.42517006802721086,0.5238095238095238,0.3758503401360544,8.600225615697054,2.4935848885678875,-4.687400315564787,12.824579208773217,60.11393663018918,-156,751.2750000000015,0.009027983840781684,0.004305504645872205,-0.0017629296049990195,0.08462377243164099,-0.031471248788172757,-4.030277460045625,-0.5377972159900848,0.4173811942409742,-5,-754.2850000000026,0.0002122265432311088,-0.002328756123022524,-0.0002036227644515165,-1.8393102124221805,-0.48043088829164393,-0.6975438471260214,-5.451257403240161,-12.804028292382405
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.035,4386,33455.45499999997,0.4523483812129503,0.5369357045143639,0.3905608755129959,10.257254766722593,1.4845017053349916,-16.850795057224875,1.8304635135721399,30.844765526931894,587,3989.8099999999886,0.42759795570698467,0.5264054514480409,0.3747870528109029,8.955756232908312,2.6138390930758297,-4.687400315564787,13.372511335035986,62.68231385174137,-177,812.3650000000052,0.011410401813432447,0.005048788012062766,-0.0019440554534735366,0.10865591181392986,-0.03425907012207907,-3.971731347531378,-0.5294677551414355,0.45106036667195326,-6,-601.5250000000033,0.002640114223004919,0.0002671715154944909,-0.0012669100896030017,-1.4837795952109225,-0.3601766837837017,-0.6975438471260214,-4.903325276977393,-10.235651070830215
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.040,4368,33690.62999999997,0.4532967032967033,0.5368589743589743,0.39056776556776557,10.331998090410123,1.487621855874182,-15.083185485625371,2.0535488678299476,30.97405847727508,587,4059.319999999989,0.4293015332197615,0.5281090289608177,0.3730834752981261,9.105550560870235,2.681057611765521,-4.687400315564787,13.622728796130728,63.85518325783668,-195,1047.5400000000009,0.012358723897185453,0.0049720578566732065,-0.0019371653987038662,0.18339923550145976,-0.031138919582888613,-2.204121775931874,-0.3063824008836278,0.5803533170151383,-6,-532.015000000003,0.004343691735781752,0.0019707490282713236,-0.0029704876023798343,-1.333985267249,-0.2929581650940105,-0.6975438471260214,-4.653107815882651,-9.062781664734906
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.045,4351,33377.149999999965,0.45322914272581016,0.5368880717076534,0.3909446104343829,10.210802238051429,1.4684796692603224,-16.059635820217768,1.9179506311394463,30.801588657256328,585,4241.989999999989,0.4324786324786325,0.5316239316239316,0.37264957264957266,9.527926301024308,2.8575284568077453,-4.588825338008473,14.589760808608862,66.94986407402732,-212,734.0599999999977,0.01229116332629232,0.00500115520535227,-0.0015603205320865454,0.062203383142765745,-0.050281106196748304,-3.1805721105242704,-0.4419806375741291,0.40788349699638715,-8,-349.345000000003,0.0075207909946527485,0.005485651691385263,-0.0034043902509332535,-0.9116095270949263,-0.11648732005178619,-0.5989688695697071,-3.686075803404517,-5.9681008485442675
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.050,4336,33335.93999999997,0.45364391143911437,0.5378228782287823,0.3892988929889299,10.197364446403943,1.4693885155988355,-16.055655735199753,1.9170092244654506,30.778840149219544,584,4563.0199999999895,0.4349315068493151,0.5342465753424658,0.3715753424657534,10.272463345273898,2.9928137147090115,-4.588825338008473,15.784393396365747,72.43182436233676,-227,692.8500000000058,0.012705932039596524,0.005935961726481143,-0.0032060379775395442,0.0487655914952807,-0.049372259858235124,-3.176592025506256,-0.44292204424812476,0.38513498895960296,-9,-28.31500000000233,0.009973665365335338,0.00810829540991942,-0.0044786204347525005,-0.16707248284533627,0.01879793784948003,-0.5989688695697071,-2.4914432156476316,-0.4861405602348299
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.055,4327,34309.09499999997,0.45435636699792004,0.5396348509359834,0.3880286572683152,10.471437401554894,1.502888797195341,-17.44187898355293,1.7951839047111122,31.311380419193235,583,4682.999999999989,0.43567753001715265,0.5334476843910806,0.3704974271012007,10.59760968797584,3.046683934611219,-4.588825338008473,16.233929964518065,74.49466915663547,-236,1666.0050000000047,0.013418387598402193,0.007747934433682269,-0.004476273698154232,0.32283854664623135,-0.01587197826172959,-4.562815273859432,-0.5647473640024632,0.9176752589332935,-10,91.66499999999724,0.0107196885331729,0.00730940445853423,-0.005556535799305207,0.15807385985660538,0.07266815775168745,-0.5989688695697071,-2.0419066474953134,1.5767042340638824
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.060,4315,34606.07499999997,0.4556199304750869,0.5409038238702202,0.38771726535341833,10.558873049766085,1.5105598690042232,-17.784057549385246,1.7696745104306206,31.47199333717832,581,4328.0999999999885,0.43373493975903615,0.5301204819277109,0.37349397590361444,9.831400376573887,2.843754283397504,-4.6390217009463655,14.747699468786958,68.41489787473789,-248,1962.9850000000006,0.014681951075569077,0.009016907367919047,-0.004787665613051106,0.410274194857422,-0.008200906452847434,-4.904993839691748,-0.5902567582829548,1.0782881769183774,-12,-263.2350000000033,0.008777098275056405,0.003982201995164525,-0.0025599869968914724,-0.6081354515453476,-0.13026149346202764,-0.6491652325075998,-3.52813714322642,-4.503067047833696
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.065,4304,34793.769999999975,0.45608736059479554,0.5413568773234201,0.38731412639405205,10.618423009408655,1.5147427716984307,-17.104342246387887,1.8459086120820503,31.573052656606237,580,4273.1399999999885,0.43275862068965515,0.5293103448275862,0.3741379310344828,9.705177143773385,2.767750768161614,-4.813015737010513,14.020186204123895,67.479376836266,-259,2150.6800000000076,0.0151493811952777,0.00946996082111895,-0.005190804572417385,0.4698241544999924,-0.004018003758639921,-4.22527853669439,-0.5140226566315251,1.1793474963462955,-13,-318.19500000000335,0.007800779205675401,0.00317206489503985,-0.0019160318660231268,-0.7343586843458496,-0.20626500869791764,-0.8231592685717475,-4.255650407889483,-5.438588086305586
min_veto_gex_skewterm_veto_gex_cp_iv,veto0.070,4283,35459.284999999974,0.45809012374503855,0.5433107634835396,0.38547746906374036,10.826126761173995,1.5388299731485642,-16.401849227531034,1.946647310715773,31.928615689538866,580,4128.729999999989,0.43275862068965515,0.5293103448275862,0.3758620689655172,9.348230195693937,2.6801059239618406,-4.813015737010513,13.511065023498201,65.02896858186915,-280,2816.195000000007,0.017152144345520703,0.011423846981238439,-0.007027461902729071,0.6775279062653325,0.020069197691493512,-3.522785517837537,-0.4132839579978025,1.5349105292789247,-13,-462.6050000000032,0.007800779205675401,0.00317206489503985,-0.0001918939349886961,-1.091305632425298,-0.2939098528976909,-0.8231592685717475,-4.764771588515178,-7.888996340702434
