stack,rule,full_win_IS,full_win_OOT,n_IS,n_OOT,pnl_IS,pnl_OOT,profitable_IS,profitable_OOT,d_pnl_IS,d_pnl_OOT,d_fw_IS,d_fw_OOT,d_prof_IS,d_prof_OOT
veto_gex_cp_iv,tilt0.15,0.4406928305196229,0.42495784148397975,4561.0,593.0,32189.42999999997,4432.1149999999925,0.5321201490901118,0.524451939291737,-266.75999999999476,-159.21999999999935,0.0,0.0,0.0004385003288752687,-0.001686340640809414
veto_gex_cp_iv,tilt0.2,0.44200833150624863,0.4266441821247892,4561.0,593.0,32903.34499999997,4722.859999999992,0.5334356500767375,0.524451939291737,447.1550000000061,131.52500000000055,0.0013155009866257505,0.0016863406408094694,0.0017540013155009637,-0.001686340640809414
veto_gex_cp_iv,tilt0.3,0.4398158298618724,0.42327150084317033,4561.0,593.0,32220.764999999978,4546.754999999992,0.5327778995834247,0.5193929173693086,-235.42499999998836,-44.57999999999993,-0.0008770006577504819,-0.001686340640809414,0.0010962508221881162,-0.006745362563237767
veto_gex_cp_iv,tilt0.4,0.43959657969743476,0.42158516020236086,4561.0,593.0,31720.30499999998,4431.764999999993,0.5321201490901118,0.5177065767284992,-735.8849999999875,-159.5699999999988,-0.0010962508221881162,-0.0033726812816188834,0.0004385003288752687,-0.00843170320404718
veto_gex_cp_iv,tilt0.5,0.43959657969743476,0.42495784148397975,4561.0,593.0,32498.304999999975,4756.004999999991,0.5323393992545494,0.5193929173693086,42.11500000000888,164.66999999999916,-0.0010962508221881162,0.0,0.0006577504933128475,-0.006745362563237767
veto_gex_cp_iv,veto0.02,0.45068217401028854,0.4222972972972973,4471.0,592.0,34909.81499999996,4179.989999999991,0.5374636546633863,0.527027027027027,2453.6249999999927,-411.34500000000116,0.009989343490665659,-0.002660544186682434,0.005782005902149723,0.0008887470944806131
veto_gex_cp_iv,veto0.05,0.4549405306495883,0.42614601018675724,4372.0,589.0,34440.32499999997,4000.64499999999,0.5386550777676121,0.5280135823429541,1984.135000000002,-590.6900000000019,0.014247700129965402,0.0011881687027774923,0.006973429006375542,0.0018753024104077864
veto_gex_cp_iv,veto0.075,0.45754060324825985,0.42857142857142855,4310.0,588.0,35265.93999999997,3745.7449999999913,0.5406032482598608,0.5289115646258503,2809.7500000000073,-845.5900000000006,0.016847772728636967,0.0036135870874487996,0.008921599498624255,0.0027732846933039568
veto_gex_cp_iv,veto0.1,0.46099789177793393,0.42662116040955633,4269.0,586.0,36970.73999999998,3274.349999999992,0.5448582806277816,0.5255972696245734,4514.5500000000175,-1316.9849999999997,0.020305061258311052,0.0016633189255765846,0.013176631866545052,-0.0005410103079729334
veto_gex_cp_iv,veto0.125,0.463785324151033,0.4305317324185249,4211.0,583.0,39089.89499999999,3380.879999999992,0.5483258133459986,0.5248713550600344,6633.705000000024,-1210.455,0.023092493631410138,0.005573890934545134,0.016644164584762033,-0.0012669248725120097
veto_gex_cp_iv,veto0.15,0.4658953964810798,0.4268502581755594,4149.0,581.0,39383.81999999999,3224.729999999992,0.549530007230658,0.5215146299483648,6927.6300000000265,-1366.605,0.025202565961456924,0.0018924166915796348,0.017848358469421455,-0.0046236499841815215
veto_gex_cp_iv,veto0.175,0.46799116997792495,0.4214162348877375,4077.0,579.0,40721.53999999999,2733.7849999999926,0.5506499877360804,0.5164075993091537,8265.350000000028,-1857.5499999999993,0.027298339458302068,-0.0035416065962422527,0.018968338974843846,-0.009730680623392662
veto_gex_cp_iv,veto0.2,0.46512207274539114,0.4258289703315881,4014.0,573.0,38500.53,2953.099999999995,0.5473343298455406,0.5148342059336823,6044.340000000033,-1638.234999999997,0.024429242225768255,0.0008711288476083712,0.015652681084304065,-0.011304073998864017
veto_gex_cp_iv,veto0.25,0.4645161290322581,0.4275491949910555,3875.0,559.0,37496.350000000006,3424.9049999999997,0.5447741935483871,0.518783542039356,5040.16000000004,-1166.429999999992,0.023823298512635205,0.002591353507075733,0.013092544787150495,-0.007354737893190411
veto_gex_cp_iv,veto0.3,0.46170384305294276,0.42173112338858193,3721.0,543.0,34079.50000000001,2814.7000000000003,0.5407148615963451,0.5101289134438306,1623.3100000000413,-1776.6349999999916,0.021011012533319884,-0.003226718095397818,0.009033212835108495,-0.01600936648871576
veto_gex_cp_iv,veto0.35,0.459543276007894,0.4266917293233083,3547.0,532.0,31839.85500000001,3334.935000000004,0.5390470820411616,0.5169172932330827,-616.3349999999555,-1256.3999999999878,0.01885044548827114,0.0017338878393285406,0.007365433279925004,-0.009220986699463696
veto_gex_cp_iv,veto0.4,0.4582345971563981,0.4326923076923077,3376.0,520.0,29979.915000000023,3609.450000000004,0.538803317535545,0.5153846153846153,-2476.2749999999432,-981.8849999999879,0.017541766636775202,0.007734466208327961,0.007121668774308421,-0.01075366454793103
veto_gex_cp_iv,veto0.5,0.46363334440385257,0.43243243243243246,3011.0,481.0,28591.925000000014,2868.8050000000067,0.5426768515443374,0.5072765072765073,-3864.264999999952,-1722.5299999999852,0.022940513884229685,0.0074745909484527084,0.010995202783100844,-0.018861772656039055
veto_gex_ivresid,tilt0.01,0.44047358035518525,0.42495784148397975,4561.0,593.0,32567.699999999975,4591.334999999992,0.5321201490901118,0.5261382799325464,111.51000000000931,0.0,-0.00021925016443763434,0.0,0.0004385003288752687,0.0
veto_gex_ivresid,tilt0.02,0.4398158298618724,0.42327150084317033,4561.0,593.0,31914.16999999997,4380.764999999992,0.5316816487612366,0.524451939291737,-542.0199999999968,-210.5699999999997,-0.0008770006577504819,-0.001686340640809414,0.0,-0.001686340640809414
veto_gex_ivresid,tilt0.03,0.44025433019074767,0.42327150084317033,4561.0,593.0,31890.41999999997,4380.764999999992,0.5321201490901118,0.524451939291737,-565.7699999999968,-210.5699999999997,-0.0004385003288752132,-0.001686340640809414,0.0004385003288752687,-0.001686340640809414
veto_gex_ivresid,tilt0.05,0.44047358035518525,0.42158516020236086,4561.0,593.0,31985.079999999973,4136.674999999993,0.5323393992545494,0.5227655986509275,-471.1099999999933,-454.65999999999894,-0.00021925016443763434,-0.0033726812816188834,0.0006577504933128475,-0.003372681281618828
veto_gex_ivresid,tilt0.075,0.4406928305196229,0.42158516020236086,4561.0,593.0,31816.92999999997,4214.724999999993,0.5323393992545494,0.5227655986509275,-639.2599999999948,-376.60999999999876,0.0,-0.0033726812816188834,0.0006577504933128475,-0.003372681281618828
veto_gex_ivresid,tilt0.1,0.44113133084849815,0.42158516020236086,4561.0,593.0,32216.30499999997,4140.064999999993,0.5329971497478623,0.5227655986509275,-239.88499999999476,-451.2699999999986,0.0004385003288752687,-0.0033726812816188834,0.001315500986625695,-0.003372681281618828
veto_gex_ivresid,tilt0.15,0.44222758167068627,0.42327150084317033,4561.0,593.0,32936.939999999966,4183.664999999992,0.5336549002411752,0.524451939291737,480.75,-407.6700000000001,0.0015347511510633849,-0.001686340640809414,0.0019732514799386536,-0.001686340640809414
veto_gex_ivresid,tilt0.2,0.44222758167068627,0.42158516020236086,4561.0,593.0,32954.55499999997,4270.684999999991,0.5336549002411752,0.524451939291737,498.36500000000524,-320.65000000000055,0.0015347511510633849,-0.0033726812816188834,0.0019732514799386536,-0.001686340640809414
veto_gex_ivresid,tilt0.3,0.4424468318351239,0.42158516020236086,4561.0,593.0,33533.18999999997,4061.0549999999903,0.5332163999123,0.521079258010118,1077.0000000000073,-530.2800000000016,0.0017540013155010192,-0.0033726812816188834,0.0015347511510633849,-0.005059021922428353
veto_gex_ivresid,tilt0.4,0.44200833150624863,0.41989881956155145,4561.0,593.0,34011.329999999965,4036.9849999999906,0.5336549002411752,0.5193929173693086,1555.1399999999994,-554.3500000000013,0.0013155009866257505,-0.005059021922428297,0.0019732514799386536,-0.006745362563237767
veto_gex_ivresid,tilt0.5,0.44113133084849815,0.418212478920742,4561.0,593.0,34258.98499999997,3973.6499999999905,0.5345319008989257,0.5193929173693086,1802.7950000000055,-617.6850000000013,0.0004385003288752687,-0.006745362563237767,0.00285025213768908,-0.006745362563237767
veto_gex_ivresid,veto0.02,0.44168514412416854,0.4142614601018676,4510.0,589.0,32011.87499999997,3777.374999999992,0.5314855875831486,0.5195246179966044,-444.31499999999505,-813.96,0.0009923136045456582,-0.010696381382112152,-0.00019606117808801393,-0.006613661935941928
veto_gex_ivresid,veto0.05,0.44237250056167154,0.41638225255972694,4451.0,586.0,31859.28999999997,3677.829999999991,0.5313412716243541,0.5187713310580204,-596.8999999999942,-913.505000000001,0.0016796700420486643,-0.008575588924252808,-0.00034037713688250815,-0.007366948874525936
veto_gex_ivresid,veto0.075,0.44038984587488667,0.4153846153846154,4412.0,585.0,30419.374999999978,3662.3499999999935,0.5301450589301904,0.517948717948718,-2036.8149999999878,-928.9849999999983,-0.000302984644736215,-0.00957322609936434,-0.001536589831046209,-0.008189561983828364
veto_gex_ivresid,veto0.1,0.44010059442158206,0.41551724137931034,4374.0,580.0,30157.194999999974,4039.7899999999927,0.5306355738454503,0.5172413793103449,-2298.9949999999917,-551.5449999999992,-0.0005922360980408214,-0.009440600104669405,-0.0010460749157862326,-0.008896900622201498
veto_gex_ivresid,veto0.125,0.4418658621489905,0.4201388888888889,4309.0,576.0,30436.244999999977,4458.089999999994,0.5326061731260153,0.5208333333333334,-2019.9449999999888,-133.24499999999807,0.0011730316293676046,-0.004818952595090853,0.0009245243647787449,-0.00530494659921299
veto_gex_ivresid,veto0.15,0.4446277097078228,0.42132867132867136,4244.0,572.0,31501.609999999986,4057.464999999992,0.5355796418473139,0.5157342657342657,-954.5799999999799,-533.8699999999999,0.003934879188199902,-0.003629170155308392,0.0038979930860773004,-0.010404014198280631
veto_gex_ivresid,veto0.175,0.4430622009569378,0.42730496453900707,4180.0,564.0,30415.174999999992,4888.76999999999,0.5334928229665071,0.5230496453900709,-2041.014999999974,297.4349999999986,0.002369370437314944,0.0023471230550273225,0.0018111742052705493,-0.0030886345424754325
veto_gex_ivresid,veto0.2,0.444390362618642,0.42190305206463197,4109.0,557.0,31874.029999999995,4526.054999999993,0.5346799707958141,0.5224416517055656,-582.1599999999708,-65.27999999999884,0.0036975320990191296,-0.003054789419347781,0.0029983220345775052,-0.0036966282269808026
veto_gex_ivresid,veto0.25,0.44640605296343,0.4180478821362799,3965.0,543.0,33569.76999999999,4299.819999999993,0.5356872635561161,0.5174953959484346,1113.5800000000236,-291.5149999999985,0.00571322244380712,-0.0069099593476998344,0.004005614794879486,-0.008642883984111727
veto_gex_ivresid,veto0.3,0.4505928853754941,0.41825095057034223,3795.0,526.0,35180.15500000001,4054.204999999997,0.5401844532279315,0.5171102661596958,2723.9650000000474,-537.1299999999947,0.009900054855871199,-0.00670689091363752,0.008502804466694935,-0.009028013772850563
veto_gex_ivresid,veto0.35,0.44912669808705297,0.41846758349705304,3607.0,509.0,33332.08000000001,3493.4350000000013,0.5392292764069864,0.5088408644400786,875.8900000000431,-1097.8999999999905,0.008433867567430087,-0.006490257986926706,0.007547627645749788,-0.01729741549246777
veto_gex_ivresid,veto0.4,0.4489795918367347,0.4057971014492754,3430.0,483.0,31832.975000000017,1921.205000000002,0.5376093294460641,0.4906832298136646,-623.2149999999492,-2670.12999999999,0.008286761317111813,-0.01916074003470436,0.005927680684827519,-0.03545505011888178
veto_gex_ivresid,veto0.5,0.45298313878080415,0.3917995444191344,3084.0,439.0,29480.650000000023,890.5900000000008,0.5395590142671854,0.4760820045558087,-2975.5399999999427,-3700.744999999991,0.01229030826118127,-0.033158297064845355,0.007877365505948863,-0.05005627537673768
veto_gex_skewterm,tilt0.01,0.4409120806840605,0.42495784148397975,4561.0,593.0,32802.69999999997,4591.334999999992,0.5323393992545494,0.5261382799325464,346.51000000000204,0.0,0.00021925016443763434,0.0,0.0006577504933128475,0.0
veto_gex_skewterm,tilt0.02,0.4406928305196229,0.42327150084317033,4561.0,593.0,32547.01999999997,4380.764999999992,0.5325586494189871,0.524451939291737,90.83000000000538,-210.5699999999997,0.0,-0.001686340640809414,0.0008770006577505374,-0.001686340640809414
veto_gex_skewterm,tilt0.03,0.44003508002631003,0.42327150084317033,4561.0,593.0,31860.369999999966,4314.014999999992,0.5316816487612366,0.5227655986509275,-595.8199999999997,-277.3199999999997,-0.0006577504933128475,-0.001686340640809414,0.0,-0.003372681281618828
veto_gex_skewterm,tilt0.05,0.44025433019074767,0.42158516020236086,4561.0,593.0,31979.664999999968,4063.3149999999923,0.5316816487612366,0.521079258010118,-476.5249999999978,-528.0199999999995,-0.0004385003288752132,-0.0033726812816188834,0.0,-0.005059021922428353
veto_gex_skewterm,tilt0.075,0.44003508002631003,0.42158516020236086,4561.0,593.0,31683.704999999973,4162.854999999992,0.5319008989256742,0.521079258010118,-772.4849999999933,-428.47999999999956,-0.0006577504933128475,-0.0033726812816188834,0.00021925016443757883,-0.005059021922428353
veto_gex_skewterm,tilt0.1,0.44047358035518525,0.42158516020236086,4561.0,593.0,32020.774999999972,4162.854999999992,0.5323393992545494,0.521079258010118,-435.4149999999936,-428.47999999999956,-0.00021925016443763434,-0.0033726812816188834,0.0006577504933128475,-0.005059021922428353
veto_gex_skewterm,tilt0.15,0.44113133084849815,0.42327150084317033,4561.0,593.0,32592.409999999963,4289.954999999992,0.5327778995834247,0.5227655986509275,136.21999999999753,-301.3800000000001,0.0004385003288752687,-0.001686340640809414,0.0010962508221881162,-0.003372681281618828
veto_gex_skewterm,tilt0.2,0.441789081341811,0.41989881956155145,4561.0,593.0,33653.369999999966,4109.774999999992,0.5336549002411752,0.5193929173693086,1197.1800000000003,-481.5599999999995,0.0010962508221881162,-0.005059021922428297,0.0019732514799386536,-0.006745362563237767
veto_gex_skewterm,tilt0.3,0.44222758167068627,0.4148397976391231,4561.0,593.0,34011.67999999997,3712.509999999992,0.5343126507344881,0.5126475548060708,1555.4900000000052,-878.8249999999998,0.0015347511510633849,-0.01011804384485665,0.002631001973251501,-0.013490725126475533
veto_gex_skewterm,tilt0.4,0.4413505810129358,0.41652613827993257,4561.0,593.0,34465.92499999996,4258.469999999992,0.5334356500767375,0.5177065767284992,2009.7349999999933,-332.8649999999998,0.000657750493312903,-0.00843170320404718,0.0017540013155009637,-0.00843170320404718
veto_gex_skewterm,tilt0.5,0.4406928305196229,0.4131534569983137,4561.0,593.0,34093.32999999997,3976.869999999992,0.5336549002411752,0.5143338954468802,1637.1400000000067,-614.4649999999997,0.0,-0.011804384485666064,0.0019732514799386536,-0.01180438448566612
veto_gex_skewterm,veto0.02,0.44336067390822437,0.42470389170896783,4511.0,591.0,32647.354999999963,4525.549999999992,0.5320328086898692,0.5279187817258884,191.16499999999724,-65.78499999999985,0.0026678433886014874,-0.00025394977501191907,0.00035115992863266055,0.001780501793341993
veto_gex_skewterm,veto0.05,0.4422088084059915,0.43100511073253833,4473.0,587.0,32473.21499999997,4935.084999999992,0.5325285043594903,0.534923339011925,17.025000000005093,343.75,0.0015159778863686468,0.006047269248558584,0.000846855598253704,0.008785059079378654
veto_gex_skewterm,veto0.075,0.4453687050359712,0.4324786324786325,4448.0,585.0,33890.11499999997,5194.58499999999,0.5368705035971223,0.5333333333333333,1433.925000000003,603.2499999999982,0.004675874516348322,0.0075207909946527485,0.0051888548358857145,0.007195053400786966
veto_gex_skewterm,veto0.1,0.4463148316651501,0.43029259896729777,4396.0,581.0,33810.97499999997,5062.364999999991,0.5377616014558689,0.5301204819277109,1354.7850000000035,471.02999999999884,0.0056220011455272445,0.00533475748331802,0.006079952694632351,0.003982201995164525
veto_gex_skewterm,veto0.125,0.44607955851919984,0.4290657439446367,4349.0,578.0,33754.13499999998,4914.214999999989,0.5375948493906645,0.5294117647058824,1297.9450000000143,322.8799999999974,0.005386727999576957,0.004107902460656954,0.005913200629427906,0.0032734847733359995
veto_gex_skewterm,veto0.15,0.4461502675040707,0.43455497382198954,4299.0,573.0,34804.27499999998,5459.474999999991,0.5377994882530821,0.5357766143106457,2348.0850000000137,868.1399999999994,0.005457436984447839,0.009597132338009795,0.0061178394918455226,0.009638334378099356
veto_gex_skewterm,veto0.175,0.4463276836158192,0.4305799648506151,4248.0,569.0,35323.044999999984,5077.964999999991,0.5393126177024482,0.5325131810193322,2866.8550000000178,486.6299999999992,0.005634853096196324,0.005622123366635368,0.007630968941211624,0.006374901086785845
veto_gex_skewterm,veto0.2,0.4479465138490926,0.4265486725663717,4188.0,565.0,36276.94499999999,4947.439999999992,0.5408309455587392,0.5292035398230088,3820.7550000000265,356.1050000000005,0.00725368332946974,0.0015908310823919414,0.009149296797502648,0.0030652598904624684
veto_gex_skewterm,veto0.25,0.45038167938931295,0.4262589928057554,4061.0,556.0,35703.24499999999,4824.244999999996,0.5407535089879341,0.5215827338129496,3247.055000000022,232.9100000000044,0.00968884886969007,0.001301151321775662,0.009071860226697481,-0.004555546119596743
veto_gex_skewterm,veto0.3,0.4515553289138195,0.41712204007285975,3922.0,549.0,35763.57499999999,3477.6749999999947,0.5407955124936257,0.5063752276867031,3307.385000000024,-1113.6599999999971,0.010862498394196618,-0.007835801411120003,0.009113863732389094,-0.019763052245843293
veto_gex_skewterm,veto0.35,0.4521854304635762,0.4155844155844156,3775.0,539.0,34173.685000000005,3292.2499999999977,0.5396026490066225,0.5009276437847866,1717.495000000039,-1299.0849999999941,0.011492599943953297,-0.009373425899564136,0.00792100024538589,-0.025210636147759757
veto_gex_skewterm,veto0.4,0.45477178423236514,0.41254752851711024,3615.0,526.0,33192.35500000001,2557.9550000000004,0.5399723374827109,0.49809885931558934,736.1650000000445,-2033.3799999999915,0.01407895371274226,-0.012410312966869508,0.008290688721474315,-0.028039420616957023
veto_gex_skewterm,veto0.5,0.4434108527131783,0.41282565130260523,3225.0,499.0,23800.590000000007,2497.9249999999965,0.5302325581395348,0.4969939879759519,-8655.599999999959,-2093.4099999999953,0.002718022193555436,-0.012132190181374514,-0.0014490906217017319,-0.02914429195659446
veto_top4_bad,tilt0.01,0.44047358035518525,0.42495784148397975,4561.0,593.0,32484.35999999997,4591.334999999992,0.5319008989256742,0.5261382799325464,28.17000000000553,0.0,-0.00021925016443763434,0.0,0.00021925016443757883,0.0
veto_top4_bad,tilt0.02,0.44003508002631003,0.42495784148397975,4561.0,593.0,31836.544999999976,4591.334999999992,0.531462398596799,0.5261382799325464,-619.6449999999895,0.0,-0.0006577504933128475,0.0,-0.00021925016443757883,0.0
veto_top4_bad,tilt0.03,0.43915807936855955,0.42495784148397975,4561.0,593.0,31091.334999999977,4591.334999999993,0.5303661477746109,0.5261382799325464,-1364.8549999999886,9.094947017729282e-13,-0.0015347511510633294,0.0,-0.001315500986625695,0.0
veto_top4_bad,tilt0.05,0.43915807936855955,0.42495784148397975,4561.0,593.0,31129.119999999974,4675.034999999993,0.5299276474457356,0.5261382799325464,-1327.0699999999924,83.70000000000073,-0.0015347511510633294,0.0,-0.0017540013155009637,0.0
veto_top4_bad,tilt0.075,0.44003508002631003,0.42495784148397975,4561.0,593.0,31508.07999999998,4675.034999999993,0.530804648103486,0.5261382799325464,-948.109999999986,83.70000000000073,-0.0006577504933128475,0.0,-0.0008770006577505374,0.0
veto_top4_bad,tilt0.1,0.4398158298618724,0.4266441821247892,4561.0,593.0,31222.139999999978,4860.454999999993,0.5305853979390485,0.5278246205733558,-1234.0499999999884,269.1200000000008,-0.0008770006577504819,0.0016863406408094694,-0.0010962508221881162,0.001686340640809414
veto_top4_bad,tilt0.15,0.4409120806840605,0.4266441821247892,4561.0,593.0,31777.469999999972,4776.954999999993,0.5316816487612366,0.5278246205733558,-678.7199999999939,185.6200000000008,0.00021925016443763434,0.0016863406408094694,0.0,0.001686340640809414
veto_top4_bad,tilt0.2,0.44113133084849815,0.4266441821247892,4561.0,593.0,32041.954999999973,4660.979999999992,0.5319008989256742,0.5261382799325464,-414.2349999999933,69.64500000000044,0.0004385003288752687,0.0016863406408094694,0.00021925016443757883,0.0
veto_top4_bad,tilt0.3,0.44047358035518525,0.42833052276559863,4561.0,593.0,32309.534999999974,4887.78999999999,0.5321201490901118,0.5261382799325464,-146.65499999999156,296.4549999999981,-0.00021925016443763434,0.0033726812816188834,0.0004385003288752687,0.0
veto_top4_bad,tilt0.4,0.4398158298618724,0.42495784148397975,4561.0,593.0,32268.349999999973,4482.11499999999,0.5321201490901118,0.521079258010118,-187.83999999999287,-109.22000000000207,-0.0008770006577504819,0.0,0.0004385003288752687,-0.005059021922428353
veto_top4_bad,tilt0.5,0.43959657969743476,0.42833052276559863,4561.0,593.0,32896.52999999997,4823.624999999989,0.5323393992545494,0.524451939291737,440.3400000000038,232.28999999999724,-0.0010962508221881162,0.0033726812816188834,0.0006577504933128475,-0.001686340640809414
veto_top4_bad,veto0.02,0.4455357142857143,0.42470389170896783,4480.0,591.0,33447.759999999966,4440.599999999992,0.5339285714285714,0.5279187817258884,991.5699999999997,-150.73499999999967,0.0048428837660914326,-0.00025394977501191907,0.0022469226673348386,0.001780501793341993
veto_top4_bad,veto0.05,0.4489051094890511,0.41638225255972694,4384.0,586.0,31507.07499999998,3020.63499999999,0.5346715328467153,0.5170648464163823,-949.114999999987,-1570.7000000000016,0.008212278969428222,-0.008575588924252808,0.0029898840854787334,-0.009073433516164076
veto_top4_bad,veto0.075,0.45137445137445137,0.4199655765920826,4329.0,581.0,31909.42499999998,3004.57499999999,0.5340725340725341,0.5163511187607573,-546.7649999999849,-1586.760000000002,0.010681620854828489,-0.004992264891897136,0.002390885311297497,-0.009787161171789016
veto_top4_bad,veto0.1,0.45343654703260616,0.4214162348877375,4263.0,579.0,32775.28499999998,2714.6999999999894,0.5371803893971382,0.5164075993091537,319.0950000000157,-1876.6350000000025,0.012743716512983283,-0.0035416065962422527,0.005498740635901611,-0.009730680623392662
veto_top4_bad,veto0.125,0.45313986679352997,0.4181184668989547,4204.0,574.0,31920.959999999985,2223.5799999999927,0.5371075166508088,0.5121951219512195,-535.2299999999814,-2367.754999999999,0.012447036273907086,-0.006839374585025038,0.005425867889572222,-0.013943157981326837
veto_top4_bad,veto0.15,0.4557724752952519,0.41403508771929826,4149.0,570.0,33114.795,1511.3449999999934,0.5386840202458424,0.5035087719298246,658.6050000000323,-3079.9899999999984,0.015079644775629009,-0.010922753764681492,0.007002371484605807,-0.022629508002721788
veto_top4_bad,veto0.175,0.4568986568986569,0.42780748663101603,4095.0,561.0,33863.41499999999,2459.9449999999906,0.5404151404151404,0.5133689839572193,1407.2250000000276,-2131.3900000000012,0.016205826379034005,0.002849645147036284,0.008733491653903802,-0.012769295975327055
veto_top4_bad,veto0.2,0.45945273631840794,0.41935483870967744,4020.0,558.0,34992.18,1950.5349999999912,0.5427860696517413,0.5053763440860215,2535.9900000000343,-2640.8000000000006,0.01875990579878506,-0.0056030027743023125,0.011104420890504674,-0.02076193584652486
veto_top4_bad,veto0.25,0.46513429752066116,0.4227941176470588,3872.0,544.0,38339.855,2338.0499999999906,0.5482954545454546,0.5055147058823529,5883.665000000037,-2253.285000000001,0.024441467001038275,-0.0021637238369209277,0.016613805784218005,-0.02062357405019344
veto_top4_bad,veto0.3,0.465354543003505,0.4258188824662813,3709.0,519.0,36895.93500000001,2970.5949999999975,0.5486654084658937,0.5048169556840078,4439.745000000046,-1620.7399999999943,0.024661712483882103,0.000861040982301553,0.016983759704657153,-0.02132132424853861
veto_top4_bad,veto0.35,0.4613861386138614,0.4173387096774194,3535.0,496.0,33747.25500000001,1872.7949999999992,0.5425742574257426,0.49798387096774194,1291.065000000046,-2718.5399999999927,0.020693308094238527,-0.007619131806560375,0.010892608664506032,-0.028154408964804423
veto_top4_bad,veto0.4,0.4625,0.4188034188034188,3360.0,468.0,32928.720000000016,2123.324999999997,0.5425595238095238,0.5,472.53000000004977,-2468.0099999999948,0.021807169480377142,-0.006154422680560934,0.010877875048287189,-0.02613827993254636
veto_top4_bad,veto0.5,0.4571136827773996,0.4295774647887324,2938.0,426.0,26518.75500000002,2874.2999999999984,0.5384615384615384,0.5117370892018779,-5937.434999999947,-1717.0349999999935,0.01642085225777673,0.004619623304752629,0.0067798897003018554,-0.014401190730668478
