bull_cut,bear_cut,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,is_bp_n,oot_bp_n,is_bc_n,oot_bc_n,all_pos,score
0.2,0.03,4455,587,-108,-6,32759.214999999975,5211.309999999992,116.12500000000728,619.9750000000004,0.4419753086419753,0.43270868824531517,0.0010373292424574743,0.007750846761335417,0.5315375982042648,0.5400340715502555,-0.0003493182980363052,0.013895791617709152,10.247763128102667,11.757057819580153,0.09916427319400434,1.317521991460918,1.5187073994025535,3.336820934770787,-0.013483700385229502,0.14625421191187327,-12.879063709693494,-7.440148736148466,0.3832070252129629,-1.1819210114062058,3.3260478500975075,18.991001272954037,0.1328531758047209,-0.3604049797054927,42.83638216289487,141.2958741191629,0.4873698831624935,20.190366996018298,3342,470,1113,117,False,6.006436718712399
0.2,0.05,4429,583,-134,-10,32474.659999999978,5250.699999999993,-168.42999999998938,659.3650000000016,0.4418604651162791,0.4322469982847341,0.0009224857167612344,0.0072891568007543706,0.5310453827048995,0.5420240137221269,-0.0008415337974015946,0.01588573378958058,10.159340164986276,11.97444333103301,0.010741310077612809,1.534907502913775,1.498924792308102,3.3460596195094854,-0.03326630747968107,0.15549289665057175,-12.879063709693494,-7.333465592181144,0.3832070252129629,-1.075237867438883,3.307892086373355,19.446454972547198,0.11469741208056838,0.09504871988766794,42.60255292519337,142.60990843107479,0.2535406454609941,21.50440130793018,3364,472,1065,111,False,5.975411211481724
0.4,0.02,4258,571,-305,-22,32129.024999999994,4878.889999999992,-514.0649999999732,287.5550000000003,0.4405824330671677,0.4395796847635727,-0.0003555463323501318,0.014621843279592928,0.5312353217472991,0.5341506129597198,-0.0006515947550019829,0.008012333027173413,10.8927730749872,11.364610982156044,0.7441742200785377,0.9250751540368096,1.6315223043553329,3.8371329351436496,0.09933120456754985,0.646566212284736,-14.309160584081926,-7.538842870156548,-1.0468898491754697,-1.2806151454142878,2.98144764053763,17.29114862131182,-0.2117470337551568,-2.06025763134771,42.66201306148511,130.35525250059385,0.31300078175273427,9.249745377449244,3041,435,1217,136,False,5.95192477437822
0.25,0.1,4338,575,-225,-18,32393.68999999998,5058.294999999993,-249.3999999999869,466.96000000000095,0.44306131857999076,0.43478260869565216,0.0021233391804729163,0.009824767211672414,0.5306592899953896,0.5408695652173913,-0.00122762650691155,0.014731285284844908,10.297646933051075,11.779077173139758,0.14904807814241217,1.339541345020523,1.50463114403552,3.204211137671459,-0.027559955752263,0.013644414812545413,-14.87008786566506,-7.3551014553714715,-1.6078171307586029,-1.096873730629211,2.873787092878255,18.521404365313142,-0.3194075814145316,-0.8300018873463877,42.73346657831381,136.2268082028382,0.38445429858143143,15.121301079693609,3353,469,985,106,False,5.841710565007588
0.28,0.35,4068,559,-495,-34,30532.659999999996,5109.719999999991,-2110.429999999971,518.3849999999993,0.44198623402163223,0.44364937388193204,0.0010482546221143862,0.018691532397952293,0.5287610619469026,0.5456171735241503,-0.0031258545553984884,0.01947889359160393,10.144192128679743,12.227703320039245,-0.0044067262289200215,1.7881674919200101,1.4298076811846683,3.0125961879170196,-0.10238341860311473,-0.17797053494189408,-14.40456973609454,-8.749138674222634,-1.1422990011880838,-2.490910949480373,2.9046781836474382,15.963109535024195,-0.28851649064534834,-3.3882967176353347,41.84063945726195,139.66345899373226,-0.5083728224704274,18.557951870587658,3430,477,638,82,False,5.829167459365955
0.25,0.35,4106,561,-457,-32,31733.884999999984,4950.069999999993,-909.2049999999836,358.7350000000015,0.4439844130540672,0.4385026737967914,0.003046433654549374,0.013544832312811672,0.5311738918655626,0.5436720142602496,-0.0007130246367385018,0.01753373432770322,10.382439564782674,11.766849474171876,0.23384070987401095,1.327313646052641,1.4646720605392416,2.947025473707249,-0.06751903924854141,-0.24354124915166464,-14.42411990113902,-9.247492333199004,-1.1618491662325638,-2.989264608456743,2.9657406912638553,14.526381506507768,-0.22745398302893127,-4.825024746151762,42.77819932647677,134.33260161055438,0.4291870467443957,13.227094487409772,3471,481,635,80,False,5.806059293636112
0.22,0.03,4441,586,-122,-7,32838.57999999998,5161.949999999993,195.49000000001251,570.6150000000016,0.44224273812204457,0.431740614334471,0.001304758722526722,0.0067827728504912255,0.5314118441792389,0.5392491467576792,-0.0004750723230622089,0.01311086682513285,10.317504129300877,11.658676187634667,0.16890527439221437,1.219140359515432,1.5275255266167873,3.3289936142992285,-0.004665573170995696,0.13842689144031484,-13.309131452890188,-7.469480174592968,-0.0468607179837317,-1.2112524498507078,3.223455260133641,18.696685412290602,0.030260585840854226,-0.6547208403689275,42.901389789628965,139.6545210177062,0.5523775098965871,18.549013894561597,3323,469,1118,117,False,5.708389704261231
0.18,0.18,4323,572,-240,-21,32429.419999999984,5145.4149999999945,-213.6699999999837,554.0800000000027,0.4402035623409669,0.4353146853146853,-0.0007344170585509291,0.010356843830705564,0.5292620865139949,0.5437062937062938,-0.0026248299883062653,0.017568013773747393,10.206007042805817,11.936224179703038,0.057408187897154406,1.4966883515838028,1.4738935791316439,3.1010103237299838,-0.058297520656139135,-0.08955639912892988,-13.36546640791666,-7.3776971252099806,-0.10319567301020349,-1.11946940046772,3.195808002786754,19.093221665776174,0.0026133284939673374,-0.2581845868833561,42.71346450739759,140.8640065945938,0.3644522276652111,19.7584994714492,3476,478,847,94,False,5.706757789751481
0.25,0.09,4349,576,-214,-17,32326.974999999984,5068.229999999993,-316.1149999999834,476.89500000000135,0.4426304897677627,0.4340277777777778,0.0016925103682448595,0.009069936293798042,0.5309266498045527,0.5416666666666666,-0.000960266697748402,0.01552838673412027,10.274883460698609,11.78806724010327,0.12628460578994627,1.3485314119840357,1.5115867640241194,3.2110303262612065,-0.020604335763663606,0.020463603402292918,-14.452513148087675,-7.3551014553714715,-1.1902424131812186,-1.096873730629211,2.9529882954045035,18.56591968003483,-0.2402063788882831,-0.7854865726246985,42.6781021654826,136.55422285893403,0.32908988575022136,15.44871573578942,3342,469,1007,107,False,5.670366973882749
0.08,0.04,4491,587,-72,-6,32696.784999999967,5355.619999999992,53.69499999999971,764.2849999999999,0.4422177688710755,0.43100511073253833,0.0012797894715576574,0.006047269248558584,0.5321754620351815,0.5332197614991482,0.0002885455328803799,0.007081481566601822,10.136731288947312,12.218797704546468,-0.01186756596135119,1.779261876427233,1.5007230836143668,3.2484468927728725,-0.03146801617341621,0.057880169913958834,-13.76321731133251,-7.378177372083583,-0.5009465764260526,-1.119949647341322,3.0943354259528015,19.805466002266023,-0.09885924833998505,0.4540597496064933,42.58801090154305,146.12824110148986,0.23899862181067277,25.022733978345258,3429,475,1062,112,False,5.596245943241217
0.3,0.09,4305,574,-258,-19,31493.264999999996,5136.344999999992,-1149.8249999999716,545.0100000000002,0.44065040650406506,0.43902439024390244,-0.0002875728954527812,0.014066548759922692,0.5300813008130081,0.5418118466898955,-0.0018056156892930497,0.0156735667573491,10.191906419973236,12.000637841525567,0.04330756506457334,1.561102013406332,1.4833312041876614,3.2498780806733722,-0.048859895600121606,0.05931135781445862,-15.050392866290697,-7.918634395504698,-1.78812213138424,-1.6604066707624376,2.792573666452346,17.528956399291456,-0.4006210078404404,-1.8224498533680737,42.029330788165645,138.8053970607315,-0.3196814915667332,17.699889937586903,3281,463,1024,111,False,5.586492777324433
0.28,0.3,4114,559,-449,-34,31668.944999999996,4914.604999999991,-974.1449999999713,323.2699999999995,0.4419056878949927,0.4400715563506261,0.0009677084954748394,0.015113714866646366,0.5294117647058824,0.5438282647584973,-0.002475151796418773,0.017689984825950966,10.455689099582644,11.790515009824198,0.30709024467398116,1.3509791817049628,1.485229480455074,2.9603961081756873,-0.046961619332708926,-0.2301706146832263,-14.326613864466397,-8.861741990052153,-1.0643431295599406,-2.603514265309892,2.978556494312071,15.026050377957944,-0.21463817998071555,-4.325355874701586,42.672628767507746,133.15698157898893,0.323616487775368,12.051474455844328,3417,473,697,86,False,5.564100465006382
0.2,0.18,4305,571,-258,-22,32131.574999999983,5100.404999999994,-511.51499999998487,509.07000000000244,0.4399535423925668,0.436077057793345,-0.0009844370069510555,0.011119216309365243,0.5293844367015099,0.5446584938704028,-0.002502479800791213,0.01852021393785641,10.15815628984778,11.860339546185015,0.00955743493911676,1.4208037180657804,1.4737451871284097,3.1177699309399,-0.05844591265937327,-0.07279679191901378,-13.319679437896593,-7.283690241060691,-0.05740870299013601,-1.0254625163184308,3.195645944571768,19.131879481153106,0.002451270278981621,-0.2195267715064233,42.564979578710215,139.35068387002417,0.21596729897783717,18.245176746879565,3447,477,858,94,False,5.423618947554514
0.3,0.1,4291,573,-272,-20,31334.649999999994,5126.409999999992,-1308.4399999999732,535.0749999999998,0.4409228618037753,0.4397905759162304,-1.5117595742519807e-05,0.014832734432250638,0.5297133535306455,0.5410122164048866,-0.002173562971655607,0.014873936472340255,10.152679076823281,11.99186321480208,0.0040802219146183205,1.5523273866828458,1.4688178305669202,3.2428411424662023,-0.06337326922086284,0.052274419607288625,-15.48445113967951,-7.918634395504698,-2.222180404773054,-1.6604066707624376,2.705634431771446,17.48740332237131,-0.48756024252134056,-1.864002930288219,41.895264160599496,138.4763534365926,-0.45374811913288227,17.370846313448,3290,463,1001,110,False,5.423001317713527
0.28,0.12,4291,572,-272,-21,31580.264999999996,5082.644999999991,-1062.8249999999716,491.3099999999995,0.4409228618037753,0.4388111888111888,-1.5117595742519807e-05,0.013853347327209053,0.5290142158005127,0.541958041958042,-0.0028727007017884665,0.01581976202549562,10.18378218884985,11.931153165579708,0.035183333941187556,1.4916173374604735,1.4827317817281034,3.21852961351307,-0.049459318059679624,0.027962890654156247,-14.921114401055313,-7.448998078909963,-1.6588436661488561,-1.190770354167702,2.824964306031557,18.395722469167577,-0.36823036826122957,-0.9556837834919527,42.15161558919469,137.0297013329901,-0.19739669053768694,15.924194209845496,3331,466,960,106,False,5.4212556150725275
0.15,0.05,4457,585,-106,-8,32976.794999999984,5185.914999999992,333.7050000000163,594.5799999999999,0.4428988108593224,0.42905982905982903,0.0019608314598045795,0.004101987575849286,0.53219654476105,0.5384615384615384,0.0003096282587489174,0.012323258528992076,10.241178981716688,11.807015203204182,0.0925801268080253,1.3674793750849474,1.5065401142641581,3.184031086235668,-0.02565098552362488,-0.006535636623245633,-12.879063709693494,-7.357732669906625,0.3832070252129629,-1.0995049451643641,3.3283034542581977,19.088854580261923,0.13510877996541115,-0.26255167239760624,42.865432232584254,140.45068897628985,0.5164199528518765,19.34518185314525,3409,474,1048,111,False,5.420218221029382
0.18,0.06,4441,583,-122,-10,32365.39499999998,5227.129999999993,-277.6949999999888,635.795000000001,0.44224273812204457,0.4322469982847341,0.001304758722526722,0.0072891568007543706,0.5307363206485026,0.5403087478559176,-0.0011505958537985084,0.014170467923371288,10.071051623396983,11.975286665470755,-0.07754723151168008,1.5357508373515198,1.4852071325111091,3.1222625861199815,-0.046983967276673866,-0.0683041367389321,-13.019316121012537,-7.5406138486250445,0.2429546138939198,-1.2823861238827838,3.257802338308427,18.807908285471374,0.06460766401564033,-0.5434979671881557,42.41435850221124,141.82317368109517,0.06534622247886546,20.717666557950565,3399,474,1042,109,False,5.333636298279116
0.22,0.18,4289,570,-274,-23,32355.909999999985,5051.044999999994,-287.1799999999821,459.71000000000186,0.4401958498484495,0.43508771929824563,-0.0007421295510683379,0.010129877814265886,0.5292608999766846,0.543859649122807,-0.002626016525616559,0.017721369190260683,10.275661357009719,11.759050791616144,0.1270625021010563,1.3195149634969088,1.4963362911516558,3.112968618303745,-0.03585480863612722,-0.07759810455516858,-13.881709900868277,-7.3117987015423935,-0.6194391659618201,-1.053570976800133,3.0833057731315385,18.832150276122213,-0.10988890116124805,-0.5192559765373161,42.801556278284394,137.69689193620164,0.45254399855201655,16.591384813057033,3429,476,860,94,False,5.320992227625686
0.3,0.35,4037,558,-526,-35,30322.659999999996,5035.254999999992,-2320.429999999971,443.9200000000001,0.4416646024275452,0.4444444444444444,0.00072662302802734,0.019486602960464672,0.5291057716125837,0.5448028673835126,-0.0027811448897174795,0.01866458745096622,10.175594480949094,12.04370771461468,0.026995626040431375,1.604171886495445,1.4127707886193837,2.965090273490706,-0.11942031116839935,-0.22547644936820754,-15.220419174385235,-8.685253793695868,-1.9581484394787783,-2.427026068953607,2.736898631344914,15.793335862907918,-0.4562960429478724,-3.5580703897516113,41.656744406870835,137.169130218434,-0.6922678728615423,16.063623095289387,3396,476,641,82,False,5.2839518841876005
0.25,0.3,4150,561,-413,-32,32673.22999999999,4754.954999999993,30.140000000021246,163.6200000000008,0.4436144578313253,0.43493761140819964,0.002676478431807461,0.009979769924219895,0.531566265060241,0.5418894830659536,-0.0003206514420601714,0.015751203133407277,10.628906192308422,11.331419882052009,0.4803073373997595,0.8918840539327739,1.5144430098427837,2.9055709027662293,-0.017748089944999323,-0.2849958200926843,-14.348091708360133,-9.36596303787569,-1.0858209734536768,-3.10773531313343,3.0296756749547926,13.656194248449717,-0.16351899933799396,-5.695212004209813,43.47006443083925,127.90341056903065,1.1210521511068734,6.79790344588605,3457,477,693,84,False,5.208195771457665
0.18,0.07,4427,581,-136,-12,32418.70499999998,5137.549999999992,-224.38499999998749,546.2150000000001,0.44273774565168283,0.43201376936316693,0.0017997662521649915,0.007055927879187185,0.5310594081770951,0.540447504302926,-0.0008275083252060611,0.014309224370379625,10.09228678468721,11.812770728250497,-0.056312070221451904,1.373234900131262,1.4895658688171032,3.1304336337785275,-0.04262523097067983,-0.06013308908038617,-13.29077647034046,-7.5111617122929015,-0.028505735434002588,-1.252933987550641,3.194563147594957,18.48519945457048,0.001368473302170603,-0.8662067980890491,42.458224715071815,138.84532238726743,0.10921243533943681,17.739815264122825,3409,474,1018,107,False,5.158278024407204
0.25,0.2,4250,567,-313,-26,32249.99999999998,4904.264999999994,-393.0899999999856,312.9300000000021,0.44141176470588234,0.43562610229276894,0.0004737853063644937,0.010668260808789187,0.5294117647058824,0.5432098765432098,-0.002475151796418773,0.017071596610663486,10.331254289873142,11.544477734768174,0.1826554349644791,1.1049419066489392,1.4925257934106955,3.1092188260868925,-0.03966530637708754,-0.08134789677202114,-14.952987746565128,-6.727234741980936,-1.6907170116586716,-0.46900701723867577,2.8665176515507826,19.742853671816576,-0.32667702274200394,0.3914474191570463,42.8630033189515,132.81481112689036,0.5139910392191211,11.709304003745757,3415,475,835,92,False,5.090646362740288
0.25,0.15,4291,570,-272,-23,32230.88499999998,4996.894999999993,-412.2049999999872,405.5600000000013,0.44115590771381963,0.43508771929824563,0.00021792831430178516,0.010129877814265886,0.529247261710557,0.5421052631578948,-0.002639654791744106,0.015966983225348397,10.288754275796924,11.692759673288476,0.14015542088826116,1.2532238451692415,1.4964443388488229,3.1409746976505657,-0.03574676093896012,-0.049592025208347934,-14.546194544534751,-7.266844524270722,-1.2839238096282948,-1.0086167995284612,2.935297107135675,18.69994215414028,-0.25789756715711176,-0.6514640985192486,42.69740276640559,135.88957224699354,0.3483904866732104,14.784065123848933,3386,473,905,97,False,5.063781465700355
0.12,0.4,4179,567,-384,-26,32411.14499999999,4908.264999999992,-231.94499999997788,316.9300000000003,0.44508255563531945,0.43386243386243384,0.004144576235801611,0.00890459237845409,0.5336204833692271,0.5396825396825397,0.0017335668669259396,0.013544259749993293,10.37642090475608,11.628319921686005,0.2278220498474166,1.1887840935667704,1.4506336904812103,2.771417144153816,-0.08155740930657274,-0.4191495787050976,-14.830678842645417,-11.466863044800913,-1.5684081077389607,-5.208635320058653,2.892480345853734,11.594029407402292,-0.30071432843905255,-7.757376845257237,42.897447068020675,132.94714735207637,0.5484347882882972,11.841640228931766,3616,493,563,74,False,5.052525981260788
0.18,0.08,4419,581,-144,-12,32402.77499999998,5137.549999999992,-240.31499999998778,546.2150000000001,0.44240778456664404,0.43201376936316693,0.0014698051671261925,0.007055927879187185,0.5308893414799728,0.540447504302926,-0.0009975750223283342,0.014309224370379625,10.091041426810847,11.812770728250497,-0.057557428097815944,1.373234900131262,1.4842028047121107,3.1304336337785275,-0.04798829507567226,-0.06013308908038617,-13.774756480848026,-7.5111617122929015,-0.5124857459415697,-1.252933987550641,3.0849294575071142,18.48519945457048,-0.10826521678567236,-0.8662067980890491,42.49415203775511,138.84532238726743,0.14513975802272938,17.739815264122825,3412,474,1007,107,False,5.0472590312014685
0.1,0.04,4483,587,-80,-6,32773.07499999997,5230.994999999993,129.98500000000058,639.6600000000008,0.4423377202766005,0.43100511073253833,0.001399740877082667,0.006047269248558584,0.5320098148561231,0.5332197614991482,0.00012289835382195413,0.007081481566601822,10.172413841267305,11.91525831033684,0.023814986358642543,1.4757224822176056,1.4973701407521527,3.1605259384937066,-0.03482095903563032,-0.030040784365207074,-13.617028447885925,-7.381187571152514,-0.35475771297946856,-1.1229598464102537,3.132125464813379,19.23160589568192,-0.061069209479407416,-0.11980035697760982,42.65024155671171,141.9520904105108,0.30122927697933477,20.8465832873662,3420,475,1063,112,False,5.04477726402319
0.18,0.12,4371,578,-192,-15,32337.059999999987,5076.184999999993,-306.02999999998065,484.8500000000013,0.4413177762525738,0.4342560553633218,0.000379796853055947,0.009298213879342043,0.5303134294211851,0.5415224913494809,-0.0015734870811160429,0.015384211416934579,10.13068138065232,11.72464758624495,-0.01791747425634327,1.2851117581257157,1.468339234371997,3.099477285432186,-0.06385186541578602,-0.09108943742672748,-14.923679991725724,-7.5213343119054805,-1.661409256819267,-1.2631065871632199,2.8470898437140026,18.190463400815887,-0.34610483057878394,-1.160942851843643,42.48905773528018,136.8165565260174,0.14004545554779924,15.711049402872789,3441,476,930,102,False,5.0172451769672115
0.01,0.05,4497,587,-66,-6,33232.88999999997,5153.369999999993,589.8000000000029,562.0350000000008,0.4431843451189682,0.42759795570698467,0.0022463657194503606,0.002640114223004919,0.5330220146764509,0.5315161839863713,0.0011350981741498067,0.005377904053824989,10.305507059418183,11.81973729177034,0.15690820450952003,1.3802014636511046,1.5254412063890421,3.1790769817986813,-0.0067498933987408805,-0.011489741060232372,-13.317441840107092,-6.579336990087281,-0.055171105200635395,-0.3211092653450205,3.2268936598895768,21.182956842980822,0.03369898559679019,1.8315505903212923,42.97396863978975,139.36981151644622,0.6249563600573751,18.264304393301614,3467,477,1030,110,False,4.954598723786096
0.28,0.2,4219,565,-344,-28,30938.534999999996,5063.914999999993,-1704.5549999999712,472.58000000000084,0.43944062574069687,0.4407079646017699,-0.0014973536588209768,0.01575012311779017,0.5269021095046219,0.5451327433628319,-0.004984806997679225,0.018994463430285546,10.043422491702827,11.999340783444026,-0.10517636320583534,1.5598049553247915,1.4464502356068059,3.152304391100171,-0.08574086418097715,-0.03826233175874272,-14.947642108808502,-6.202499540847095,-1.6853713739020453,0.055728183895165984,2.7964837744167346,22.269653269386144,-0.396710899876052,2.918247016726614,41.800838623071314,138.12751417819155,-0.5481736566610635,17.02200705504694,3377,471,842,94,False,4.948826737076266
0.04,0.4,4211,568,-352,-25,33059.18999999998,4850.109999999993,416.1000000000131,258.77500000000146,0.4462123011161244,0.43133802816901406,0.005274321716606578,0.006380186685034317,0.5350273094276894,0.5334507042253521,0.003140392925388258,0.007312424292805764,10.547499463519204,11.543140019872773,0.3989006086105409,1.1036041917535382,1.475530090352193,2.734968436887871,-0.05666100943558994,-0.45559828597104257,-16.35318612687905,-11.129179177239157,-3.090915391972592,-4.870951452496897,2.652887057454472,11.62893898864095,-0.5403076168383145,-7.722467264018579,43.383155824141454,129.42054564576745,1.0341435444090763,8.315038522622842,3653,495,558,73,False,4.886940163062199
0.3,0.3,4085,558,-478,-35,31343.195,4840.139999999992,-1299.8949999999677,248.8050000000003,0.4416156670746634,0.44086021505376344,0.000677687675145533,0.01590237356978369,0.5297429620563036,0.543010752688172,-0.0021439544459975757,0.016872472755625645,10.438763377090629,11.606265475572137,0.290164522181966,1.166729647452902,1.4647253152860085,2.9194489458063093,-0.06746578450177454,-0.2711177770526043,-14.955140844220583,-8.797034897231503,-1.6928701093141267,-2.5388071724892427,2.83474919490839,14.85713252742224,-0.35844547938439675,-4.49427372523729,42.39407346789588,130.69871331652672,0.04506118816350124,9.593206193382116,3385,472,700,86,False,4.862253727798091
0.05,0.05,4491,587,-72,-6,33090.519999999975,5153.369999999993,447.43000000000757,562.0350000000008,0.44355377421509684,0.42759795570698467,0.002615794815578998,0.002640114223004919,0.533066132264529,0.5315161839863713,0.0011792157622279031,0.005377904053824989,10.256732932571758,11.81973729177034,0.10813407766309524,1.3802014636511046,1.5175570008730426,3.1790769817986813,-0.014634098914740434,-0.011489741060232372,-12.992871326329269,-6.579336990087281,0.269399408577188,-0.3211092653450205,3.2986439156439227,21.182956842980822,0.10544924135113609,1.8315505903212923,42.85885594734042,139.36981151644622,0.5098436676080453,18.264304393301614,3458,477,1033,110,False,4.837455482244929
0.01,0.4,4215,568,-348,-25,33103.64999999998,4850.109999999993,460.5600000000122,258.77500000000146,0.44555160142348754,0.43133802816901406,0.004613622023969699,0.006380186685034317,0.5347568208778173,0.5334507042253521,0.0028699043755161524,0.007312424292805764,10.571080699417985,11.543140019872773,0.42248184450932236,1.1036041917535382,1.4786710462341877,2.734968436887871,-0.05352005355359535,-0.45559828597104257,-16.12672520848526,-11.129179177239157,-2.864454473578805,-4.870951452496897,2.692405416183859,11.62893898864095,-0.5007892581089277,-7.722467264018579,43.41968229663449,129.42054564576745,1.0706700169021133,8.315038522622842,3658,495,557,73,False,4.800909479264857
0.28,0.09,4326,575,-237,-18,31478.399999999994,5101.2799999999925,-1164.6899999999732,509.9450000000006,0.44105409153952846,0.4365217391304348,0.00011611214001061576,0.011563897646455046,0.529126213592233,0.5408695652173913,-0.0027607029100681357,0.014731285284844908,10.119913243373619,11.921661154087115,-0.02868561153504423,1.4821253259678802,1.489425888608405,3.2517244130595007,-0.04276521117937793,0.061157690200587034,-14.434207393515464,-7.466748688885194,-1.1719366586090079,-1.2085209641429335,2.91091721690718,18.434411462451994,-0.2822774573856064,-0.9169947902075357,42.01678281419308,137.64511761763362,-0.33222946553929944,16.53961049448901,3310,465,1016,110,False,4.800128775845226
0.02,0.05,4495,587,-68,-6,33125.86999999997,5153.369999999993,482.7800000000061,562.0350000000008,0.44315906562847607,0.42759795570698467,0.0022210862289582245,0.002640114223004919,0.5330367074527252,0.5315161839863713,0.0011497909504241122,0.005377904053824989,10.26723810830896,11.81973729177034,0.11863925340029802,1.3802014636511046,1.51847294571057,3.1790769817986813,-0.013718154077213107,-0.011489741060232372,-13.214225834927518,-6.579336990087281,0.04804489997893846,-0.3211092653450205,3.245552586960812,21.182956842980822,0.052357912668025364,1.8315505903212923,42.8874648432334,139.36981151644622,0.5384525635010249,18.264304393301614,3463,477,1032,110,False,4.7996878378809695
0.04,0.05,4493,587,-70,-6,33063.86999999997,5153.369999999993,420.7800000000061,562.0350000000008,0.4435789005119074,0.42759795570698467,0.0026409211123895604,0.002640114223004919,0.5330514133095927,0.5315161839863713,0.0011644968072915818,0.005377904053824989,10.247273788000344,11.81973729177034,0.09867493309168118,1.3802014636511046,1.5148073550400956,3.1790769817986813,-0.017383744747687446,-0.011489741060232372,-13.559650373805955,-6.579336990087281,-0.29737963889949803,-0.3211092653450205,3.1591726250676904,21.182956842980822,-0.03402204922509622,1.8315505903212923,42.837276266416644,139.36981151644622,0.4882639866842666,18.264304393301614,3461,477,1032,110,False,4.795176491180236
0.01,0.07,4479,584,-84,-9,33436.96999999998,4995.209999999993,793.8800000000119,403.8750000000009,0.4442956016968073,0.4280821917808219,0.0033576222972894754,0.00312435029684216,0.5336012502790801,0.5308219178082192,0.0017143337767789868,0.00468363787567283,10.365384068715576,11.579529828263883,0.2167852138069133,1.1399940001446485,1.541157771065609,2.9865792133549682,0.008966671277826022,-0.2039875095039454,-13.589789275981756,-6.6519932298378155,-0.32751854107529965,-0.39376550509555486,3.1743301648601165,20.16738995021704,-0.01886450943267004,0.8159836975575097,43.13847803284141,134.15334141234294,0.7894657531090346,13.047834289198335,3483,478,996,106,False,4.739436019203207
0.18,0.1,4393,579,-170,-14,32093.574999999986,5130.954999999993,-549.5149999999812,539.6200000000008,0.4418392897791942,0.43350604490500866,0.0009013103796763344,0.00854820342102891,0.5299339858866379,0.540587219343696,-0.001952930615663262,0.014448939411149664,10.030432674478048,11.825496002205155,-0.11816618043061489,1.3859601740859198,1.4602327560690551,3.125998669855245,-0.07195834371872789,-0.06456805300366852,-14.866017861006764,-7.5111617122929015,-1.6037471261003073,-1.252933987550641,2.841294571663104,18.456113450822965,-0.35190010262968263,-0.8952928018365647,42.23873585072526,138.62685270955546,-0.11027642900711498,17.52134558641086,3429,474,964,105,False,4.738136591399306
0.05,0.4,4209,568,-354,-25,32981.95999999998,4850.109999999993,338.8700000000099,258.77500000000146,0.4459491565692564,0.43133802816901406,0.005011177169738534,0.006380186685034317,0.5348063673081492,0.5334507042253521,0.0029194508058481006,0.007312424292805764,10.523996221031368,11.543140019872773,0.375397366122705,1.1036041917535382,1.4755173731799194,2.734968436887871,-0.05667372660786363,-0.45559828597104257,-15.767591121195911,-11.129179177239157,-2.505320386289455,-4.870951452496897,2.7473847448119253,11.62893898864095,-0.4458099294808613,-7.722467264018579,43.319639308805606,129.42054564576745,0.9706270290732277,8.315038522622842,3650,495,559,73,False,4.716195966442335
0.18,0.35,4173,566,-390,-27,31785.09999999999,4969.049999999993,-857.9899999999761,377.71500000000106,0.4433261442607237,0.4363957597173145,0.002388164861205855,0.011437918233334732,0.5310328300982506,0.5424028268551236,-0.0008540864040504914,0.016264546922577283,10.192006407428282,11.673704335225745,0.043407552519619585,1.23416850710651,1.4331723801992917,2.839623329639471,-0.09901871958849129,-0.3509433932194428,-14.210840880879038,-10.261176180646581,-0.9485701459725817,-4.0029484559043205,2.9887212667622265,13.152785252589704,-0.2044734075305601,-6.198621000069826,42.47224235925724,134.9630467430331,0.12323007952485909,13.857539619888485,3553,487,620,79,False,4.711161897198999
0.03,0.05,4493,587,-70,-6,33016.67999999997,5153.369999999993,373.5900000000038,562.0350000000008,0.44335633207211217,0.42759795570698467,0.002418352672594326,0.002640114223004919,0.5330514133095927,0.5315161839863713,0.0011644968072915818,0.005377904053824989,10.229715844944536,11.81973729177034,0.08111699003587347,1.3802014636511046,1.5126644189966467,3.1790769817986813,-0.019526680791136286,-0.011489741060232372,-13.559650373805955,-6.579336990087281,-0.29737963889949803,-0.3211092653450205,3.1563527442069543,21.182956842980822,-0.03684193008583225,1.8315505903212923,42.79903966784928,139.36981151644622,0.4500273881169008,18.264304393301614,3461,477,1032,110,False,4.683630930078895
0.22,0.06,4409,581,-154,-12,32181.084999999985,5132.759999999993,-462.00499999998283,541.4250000000011,0.4418235427534588,0.43201376936316693,0.0008855633539409657,0.007055927879187185,0.5305057836244046,0.540447504302926,-0.0013811328778965404,0.014309224370379625,10.102851598540274,11.800457418427492,-0.04574725636838828,1.3609215903082568,1.4966661114703639,3.1350815570063664,-0.035524988317419126,-0.05548516585254726,-13.52504239587372,-7.472756822580151,-0.2627716609672639,-1.2145290978378904,3.131973131342552,18.55896545793295,-0.06122154295023474,-0.7924407947265806,42.36006938414538,138.68663574579782,0.011057104413005447,17.58112862265321,3354,472,1055,109,False,4.68343345876002
